#code	name	width	height	gentype	stackable	rlvl	image	type	sockettype	class
J5+	\orange;at the cost of wisdom \nSalvation comes \nSacred Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
p@p	\dgreen;Fleshcutter's Sigil	1	1	2	0	0	ring07	thng		-1
s0m	Book of Summoning	1	1	2	0	0	summbook	summ		-1
ne2	Zombie Head\nAmulet	1	1	2	0	0	invamu	amul		-1
toa	\dgrey;(Only works in Diablo II 1.13 and up)\n\red;Right-click to reset Stat/Skill Points\nBelladonna Extract	1	1	2	0	0	pot04	ques		-1
zkc	\dgreen;Signet of Learning	1	1	2	0	0	sigil1B	poti		-1
&38	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
G3+	\orange;may yet be first \nThose who are last \nTainted Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
&17	\orange;Mystic Orb	1	1	2	0	0	pearl3	asaa		-1
I2+	\orange;at the cost of wisdom \nEnergy comes \nOrnate Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
H9+	\orange;at the cost of wisdom \nIntensity comes \nFascinating Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
isc	Scroll of Identify	1	1	2	0	0	invrsc	scro		-1
42+	-1% to Enemy Cold Resistance	1	1	2	0	0	pearl4	asaa		-1
09-	\dgrey;with a certain amount of Crafting Points.\nMany recipes require you to wear armor\nto unlock the secrets of the Horadric Cube.\nIt takes the right signs and incantations\n\n-- Crafting Points --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
&03	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
qhr	Khalim's Heart	1	1	2	0	0	invhrt	ques		-1
clw	Claws\nAmulet	1	1	2	0	0	invamu	amul		-1
r09	\purple;Ort Rune	1	1	2	0	21	invrOrt	rune		-1
R5+	\orange;refocused renews\nThe powers of mana\nStone Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
7qr	Scissors Suwayyah\nAmulet	1	1	2	0	0	invamu	amul		-1
G2+	\orange;may yet be first \nThose who are last \nTainted Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
r14	\purple;Dol Rune	1	1	2	0	31	invrDol	rune		-1
r35	\purple;Lah Rune	1	1	2	0	75	r-a-06	rune		-1
N3+	\orange;the body thrives \nWhile the spirit is vigilant \nMagical Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
ne5	Demon Head\nAmulet	1	1	2	0	0	invamu	amul		-1
!@A	\dgreen;Dogma of Destruction	1	1	2	0	0	scroll11	thng		-1
A3+	\orange;by heavenly faith \nStrength is bolstered \nCreepy Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
H0+	\orange;at the cost of wisdom \nIntensity comes \nFascinating Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
Q4+	\orange;through destruction\nNew strength is forged\nHidden Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
r16	\purple;Io Rune	1	1	2	0	35	invrIo	rune		-1
H5+	\orange;at the cost of wisdom \nIntensity comes \nFascinating Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
47+	Requirements -1%	1	1	2	0	0	pearl1	asaa		-1
&12	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
7$d	\purple;Flawless Turquoise	1	1	2	0	15	invgstd	gemo		-1
&84	\orange;Mystic Orb\nThe Demon Core	1	1	2	0	0	pearl2	asaa		-1
gfw	\purple;Flawed Diamond	1	1	2	0	5	invgswb	gemd		-1
neb	Minion Skull\nAmulet	1	1	2	0	0	invamu	amul		-1
Q5+	\orange;through destruction\nNew strength is forged\nHidden Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
96-	\dgrey;are not prepared, level up some more!\n120 and can drop the best items. If you\nultimate challenge. All monsters are level\nTerror difficulty. Destruction awaits, the\nCongratulations! You defeated Baal on\n\n-- Eve of Destruction --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
24-	\dgrey;Location: Act 3 Ruined Fane\nVery Hard (5/8)\nDungeon Uberquest\n\n-- Rathma Square --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieRed	thng		-1
am9	Ceremonial Pike\nAmulet	1	1	2	0	0	invamu	amul		-1
C1+	\orange;flows from within \nThe essence of life \nQuiet Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
36+	+15% Enhanced Damage	1	1	2	0	0	pearl2	asaa		-1
7ar	Suwayyah\nAmulet	1	1	2	0	0	invamu	amul		-1
hp3	Healing Potion	1	1	2	0	0	invhp3	hpot		-1
M0+	\orange;least expected \nRiches abound when \nSpiritual Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
N7+	\orange;the body thrives \nWhile the spirit is vigilant \nMagical Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
key	Key	1	1	2	1	0	invkey	key		-1
T1+	\orange;brings destruction\nArcane power\nCryptic Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
gcb	\purple;Chipped Sapphire	1	1	2	0	1	invgsba	gems		-1
zkf	\dgreen;Greater Signet of Experience	1	1	2	0	0	sigil6B	poti		-1
gsw	\purple;Diamond	1	1	2	0	12	invgswc	gemd		-1
r04	\purple;Nef Rune	1	1	2	0	13	invrNef	rune		-1
gcg	\purple;Chipped Emerald	1	1	2	0	1	invgsga	geme		-1
g$a	\purple;Chipped Onyx	1	1	2	0	1	invgsoa	gemq		-1
3oµ	Cube Reagent\n\orange;Catalyst of Disenchantment	1	1	2	0	0	catal2	thng		-1
&85	\orange;Mystic Orb\nUldyssian's Spirit	1	1	2	0	0	pearl2	asaa		-1
&30	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
&36	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
K5+	\orange;at the cost of wisdom \nPersistence comes \nShimmering Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
ey1	\red;Elixir of Poison	1	1	2	0	0	invxyz	hpot		-1
E3+	\orange;is swift and sharp \nThe sword of justice \nWeird Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
rvl	Full Rejuvenation Potion	1	1	2	0	0	invvpl	rpot		-1
43-	\dgrey;See if you can survive!\nmonsters, revealed by their green name.\nThese hidden dungeons house dangerous\n\n-- Heroic Levels --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
&74	\orange;Mystic Orb\nEye of Malic	1	1	2	0	0	pearl4	asaa		-1
oba	Swirling Crystal\nAmulet	1	1	2	0	0	invamu	amul		-1
ne8	Sexton Trophy\nAmulet	1	1	2	0	0	invamu	amul		-1
M7+	\orange;least expected \nRiches abound when \nSpiritual Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
box	Horadric Cube	2	2	2	0	0	invbox	ques		-1
pa5	Crown Shield\nAmulet	1	1	2	0	0	invamu	amul		-1
I1+	\orange;at the cost of wisdom \nEnergy comes \nOrnate Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
G9+	\orange;may yet be first \nThose who are last \nTainted Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
G8+	\orange;may yet be first \nThose who are last \nTainted Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
7$c	\purple;Turquoise	1	1	2	0	12	invgstc	gemo		-1
A7+	\orange;by heavenly faith \nStrength is bolstered \nCreepy Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
&20	\orange;Mystic Orb	1	1	2	0	0	pearl3	asaa		-1
A1+	\orange;by heavenly faith \nStrength is bolstered \nCreepy Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
!@8	\dgreen;Dogma of Hatred	1	1	2	0	0	scroll11	thng		-1
&37	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
jew	Jewel	1	1	2	0	0	invgswe	jewl		-1
7tw	Runic Talons\nAmulet	1	1	2	0	0	invamu	amul		-1
A2+	\orange;by heavenly faith \nStrength is bolstered \nCreepy Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
Q0+	\orange;through destruction\nNew strength is forged\nHidden Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
58+	1% Chance to cast level 6 Crucify on Attack	1	1	2	0	0	pearl2	asaa		-1
07+	+1% to Lightning Spell Damage	1	1	2	0	0	pearl4	asaa		-1
&49	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
T8+	\orange;brings destruction\nArcane power\nCryptic Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
0g3	\red;Elixir of Greater Strength	1	1	2	0	0	invxyz	hpot		-1
dog	Apple	1	1	2	0	0	realapple	poti		-1
&48	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
ba1	Jawbone Cap\nAmulet	1	1	2	0	0	invamu	amul		-1
2x9	\dgreen;Epsilon Brain	1	1	2	0	0	invbrnz	thng		-1
u@v	for an upgrade!\nSee the documentation\nYou're not cool enough!\n\gold;Poser!	1	1	2	0	0	redgem	thng		-1
S7+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
gsr	\purple;Ruby	1	1	2	0	12	invgsrc	gemr		-1
lok	Crystalline Flame Medallion	1	1	2	0	0	invvip	grtz		-1
&55	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
F5+	\orange;seldom attack \nThose who defend \nGloomy Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
9$c	\purple;Bloodstone	1	1	2	0	12	invgscc	gemp		-1
50+	2% Faster Block Rate	1	1	2	0	0	pearl1	asaa		-1
10-	\dgrey;(See documentation for details)\nReward: class charm upgrade, new learnable skill\n- Level 80 or below\nRequires:\n\n-- Ennead Challenge --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieBlue	thng		-1
15-	\dgrey;runes can likewise be downgraded.\nto the next higher gem or rune. Single\nTwo gems or runes upgrade in the cube\n\n-- Upgrading Runes and Gems --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieYellow	thng		-1
&04	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
amd	Matriarchal Spear\nAmulet	1	1	2	0	0	invamu	amul		-1
28-	\dgrey;Location: Act 2 Valley of Snakes\nMedium (2/8)\nSummoning Uberquest\n\n-- The Binding of Baal --\n\red;Pearl of Wisdom	1	1	2	0	0	shiniePurple	thng		-1
&57	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
pa1	Targe\nAmulet	1	1	2	0	0	invamu	amul		-1
30-	\dgrey;Location: Act 3 Kurast Causeway\nHard (4/8)\nSummoning Uberquest\n\n-- Akarat --\n\red;Pearl of Wisdom	1	1	2	0	0	shiniePurple	thng		-1
T7+	\orange;brings destruction\nArcane power\nCryptic Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
wrb	Wrist Blade\nAmulet	1	1	2	0	0	invamu	amul		-1
D2+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
!@1	\dgreen;Evil Eye of the Clawstorm	1	1	2	0	0	evileye	thng		-1
!@c	\dgrey;by any attack!\ncost. It causes you to shatter when struck\nshardspawn should be avoided at all\nThe energy rune left behind by a destroyed\n\n-- Baal --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieBlue	thng		-1
tch	Torch	1	2	2	0	0	invtrch	torc		-1
ama	Ceremonial Javelin\nAmulet	1	1	2	0	0	invamu	amul		-1
a55	Optical Detector	1	1	2	0	0	inveye	grtz		-1
K2+	\orange;at the cost of wisdom \nPersistence comes \nShimmering Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
5$b	\purple;Flawed Amber	1	1	2	0	5	invgsab	geml		-1
ob8	Cloudy Sphere\nAmulet	1	1	2	0	0	invamu	amul		-1
dre	Sky Spirit\nAmulet	1	1	2	0	0	invamu	amul		-1
r15	\purple;Hel Rune	1	1	2	0	33	invrHel	rune		-1
tr1	Horadric Scroll	2	2	2	0	0	invhscr	ques		-1
ice	Keep it to thaw Anya\nMalah's Potion	1	1	2	0	0	invxyz	ques		-1
E5+	\orange;is swift and sharp \nThe sword of justice \nWeird Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
L0+	\orange;as one grows strong \nSome are weakened \nMysterious Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
48+	1% Increased Healing Rate from Apples	1	1	2	0	0	pearl1	asaa		-1
dr5	Spirit Mask\nAmulet	1	1	2	0	0	invamu	amul		-1
ey7	\red;Elixir of Energy	1	1	2	0	0	invxyz	hpot		-1
gfr	\purple;Flawed Ruby	1	1	2	0	5	invgsrb	gemr		-1
r46	\purple;Rha Rune	1	1	2	0	100	r-a-17	rune		-1
zku	\dgreen;Signet of Experience	1	1	2	0	0	sigil5B	poti		-1
E7+	\orange;is swift and sharp \nThe sword of justice \nWeird Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
&63	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
31-	\dgrey;Location: Act 5 Nihlathak's Temple\nVery Hard (5/8)\nSummoning Uberquest\n\n-- Lord Aldric Jitan --\n\red;Pearl of Wisdom	1	1	2	0	0	shiniePurple	thng		-1
r34	\purple;Sha Rune	1	1	2	0	72	r-a-05	rune		-1
M1+	\orange;least expected \nRiches abound when \nSpiritual Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
13-	\dgrey;(See documentation for details)\nReward: sunstone upgrade\n- Successful Priestess kill\n- Level 50-70 or below\nRequires:\n\n-- Level Challenge --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieBlue	thng		-1
µ08	\orange;Cathedral of Vanity Trophy	1	1	2	0	0	apple	thng		-1
23+	Lightning Resist +5%	1	1	2	0	0	pearl1	asaa		-1
r26	\purple;Vex Rune	1	1	2	0	55	invrVex	rune		-1
0g0	\red;Elixir of Greater Experience	1	1	2	0	0	invxyz	hpot		-1
yo1	\purple;Chipped Rainbow Stone	1	1	2	0	1	og1	gemx		-1
r06	\purple;Ith Rune	1	1	2	0	15	invrIth	rune		-1
&86	\orange;Mystic Orb\nOrb of Annihilation	1	1	2	0	0	pearl2	asaa		-1
11+	Regenerate Mana 2%	1	1	2	0	0	pearl3	asaa		-1
drc	Sun Spirit\nAmulet	1	1	2	0	0	invamu	amul		-1
7$b	\purple;Flawed Turquoise	1	1	2	0	5	invgstb	gemo		-1
r33	\purple;Zod Rune	1	1	2	0	69	invrZod	rune		-1
k@k	The Book of Lies	1	1	2	0	0	invsbk2	grtz		-1
01-	\dgrey;game difficulty, experience gain and drops\nThis emulates a multiplayer game, boosting\nWhere X is a number between 1 and 8\n/players X\nPress Enter and type in the following:\n\n-- Players X --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
G5+	\orange;may yet be first \nThose who are last \nTainted Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
dr4	Falcon Mask\nAmulet	1	1	2	0	0	invamu	amul		-1
tbk	Tome of Town Portal	1	2	2	1	0	invbbk	book		-1
zke	\dgreen;Greater Signet of Learning	1	1	2	0	0	sigilXL	poti		-1
S6+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
z4+	+1 to Summon Shredder	1	1	2	0	0	pearl3	asaa		-1
dr3	Antlers\nAmulet	1	1	2	0	0	invamu	amul		-1
18+	+1 to Wyrd	1	1	2	0	0	pearl3	asaa		-1
G6+	\orange;may yet be first \nThose who are last \nTainted Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
J3+	\orange;at the cost of wisdom \nSalvation comes \nSacred Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
x1x	Sunstone of Fire	1	1	2	0	0	invgmr	grtz		-1
56+	1% Chance to cast level 4 Spike Nova on Attack	1	1	2	0	0	pearl2	asaa		-1
0g7	\red;Elixir of Power	1	1	2	0	0	invxyz	hpot		-1
11-	\dgrey;(See documentation for details)\nReward: time-restricted unlimited cubing\n- Cracking Dragon Eggs and killing contents\nRequires:\n\n-- Dragon Challenge --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieBlue	thng		-1
19-	\dgrey;(Max 15 orbs of any one type)\nadd the modifier and a +2 level penalty.\nSimply cube the orb with the item to\nitems with additional modifiers.\nMystic Orbs have the power to imbue\n\n-- Affix Bonus Recipes --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieYellow	thng		-1
9cs	Hand Scythe\nAmulet	1	1	2	0	0	invamu	amul		-1
z2+	Poison Length Reduced by 2%	1	1	2	0	0	pearl3	asaa		-1
gsy	\purple;Topaz	1	1	2	0	12	invgsyc	gemt		-1
xyz	Right Click to permanently add 20 to Life\nPotion of Life	1	1	2	0	0	invxyz	ques		-1
hp4	Greater Healing Potion	1	1	2	0	0	invhp4	hpot		-1
16-	\dgrey;also need 3 perfect gems.\nNonmagical items and runewords\nfrom the item.\nto separate the socket fillers\nCube any item with an Oil of Disjunction\n\n-- Unsocketing --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieYellow	thng		-1
mpf	Full Mana Potion	1	1	2	0	0	invbpl	mpot		-1
ne7	Fetish Trophy\nAmulet	1	1	2	0	0	invamu	amul		-1
g$e	\purple;Perfect Onyx	1	1	2	0	18	invgsoe	gemq		-1
15+	3% Extra Gold from Monsters	1	1	2	0	0	pearl4	asaa		-1
sol	Soul	1	1	2	0	0	invsple	body		-1
x0x	Eternal Bone Pile	1	1	2	0	0	invbonr3	grtz		-1
&35	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
r40	\purple;Ath Rune	1	1	2	0	90	r-a-11	rune		-1
quz	Boom!	1	1	2	0	0	invfary3	poti		-1
B4+	\orange;be guided by fate \nThe hands of men may \nAbandoned Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
am2	Reflex Bow\nAmulet	1	1	2	0	0	invamu	amul		-1
mp4	Greater Mana Potion	1	1	2	0	0	invmp4	mpot		-1
µ12	\orange;Azmodan Trophy	1	1	2	0	0	apple	thng		-1
hp1	Minor Healing Potion	1	1	2	0	0	invhp1	hpot		-1
41+	-1% to Enemy Fire Resistance	1	1	2	0	0	pearl4	asaa		-1
&75	\orange;Mystic Orb\nApple of Discord	1	1	2	0	0	pearl4	asaa		-1
bac	Fury Visor\nAmulet	1	1	2	0	0	invamu	amul		-1
E6+	\orange;is swift and sharp \nThe sword of justice \nWeird Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
&05	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
dr2	Hawk Helm\nAmulet	1	1	2	0	0	invamu	amul		-1
amc	Grand Matron Bow\nAmulet	1	1	2	0	0	invamu	amul		-1
zkr	\dgreen;Greater Signet of Experience	1	1	2	0	0	sigil6B	poti		-1
pa3	Heraldic Shield\nAmulet	1	1	2	0	0	invamu	amul		-1
ba9	Savage Helmet\nAmulet	1	1	2	0	0	invamu	amul		-1
Q8+	\orange;through destruction\nNew strength is forged\nHidden Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
5$c	\purple;Amber	1	1	2	0	12	invgsac	geml		-1
aq!	Silver Seal of Ureh	1	1	2	0	0	invrin	grtz		-1
Q2+	\orange;through destruction\nNew strength is forged\nHidden Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
drd	Earth Spirit\nAmulet	1	1	2	0	0	invamu	amul		-1
qul	\grey;Cube Reagent\n\orange;Arcane Shards	1	1	2	0	0	invfary4	thng		-1
z5+	+1 to Summon Bane Monster	1	1	2	0	0	pearl3	asaa		-1
qin	Ring (Sacred)	1	1	2	0	75	invrin	ring		-1
M6+	\orange;least expected \nRiches abound when \nSpiritual Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
20+	1% Chance to cast level 3 Thunder Hammer when you Kill an Enemy	1	1	2	0	0	pearl3	asaa		-1
P0+	\orange;refreshed \nDrink and be \nDivine Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
r12	\purple;Sol Rune	1	1	2	0	27	invrSol	rune		-1
bab	Carnage Helm\nAmulet	1	1	2	0	0	invamu	amul		-1
T4+	\orange;brings destruction\nArcane power\nCryptic Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
44-	\dgrey;use skills that penetrate resistances.\nthe aura, kill their underlings or\nprotected by a shield aura. To remove\nSome powerful demon leaders may be\n\n-- Shield Auras --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
gfy	\purple;Flawed Topaz	1	1	2	0	5	invgsyb	gemt		-1
x05	Soulstone Shard	1	1	2	0	0	invgmy	arae		2
r47	\purple;Xar Rune	1	1	2	0	100	r-a-18	rune		-1
w@w	Cold Fusion Schematics	1	1	2	0	0	invhscr2	grtz		-1
25-	\dgrey;Location: Act 1 Underground Passage 2\nExtreme (6/8)\nDungeon Uberquest\n\n-- Cathedral of Vanity --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieRed	thng		-1
&19	\orange;Mystic Orb	1	1	2	0	0	pearl3	asaa		-1
ob5	Jared's Stone\nAmulet	1	1	2	0	0	invamu	amul		-1
gld	Gold	1	1	2	1	0	invgld	gold		-1
r41	\purple;Kra Rune	1	1	2	0	94	r-a-12	rune		-1
r51	\grey;Great Rune\n\purple;Taha Rune	1	1	2	0	100	r-d-02	rune		-1
M9+	\orange;least expected \nRiches abound when \nSpiritual Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
59+	1% Chance to cast level 8 Doom on Attack	1	1	2	0	0	pearl2	asaa		-1
05+	+1% to Fire Spell Damage	1	1	2	0	0	pearl4	asaa		-1
&14	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
am1	Stag Bow\nAmulet	1	1	2	0	0	invamu	amul		-1
9$b	\purple;Flawed Bloodstone	1	1	2	0	5	invgscb	gemp		-1
!@2	\dgreen;Evil Eye of the Landmass	1	1	2	0	0	evileye	thng		-1
Q1+	\orange;through destruction\nNew strength is forged\nHidden Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
µ02	\orange;Legacy of Blood Trophy	1	1	2	0	0	apple	thng		-1
r07	\purple;Tal Rune	1	1	2	0	17	invrTal	rune		-1
R7+	\orange;refocused renews\nThe powers of mana\nStone Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
&69	\orange;Mystic Orb\nRelic of Yaerius	1	1	2	0	0	pearl3	asaa		-1
36-	\dgrey;Location: Act 5 Drifter Cavern\nMedium (2/8)\nUberlevel\n\n-- Island of the Sunless Sea --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieGreen	thng		-1
ey6	\red;Elixir of Dexterity	1	1	2	0	0	invxyz	hpot		-1
L8+	\orange;as one grows strong \nSome are weakened \nMysterious Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
S0+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
L5+	\orange;as one grows strong \nSome are weakened \nMysterious Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
&58	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
40+	+4 Life after each Kill	1	1	2	0	0	pearl2	asaa		-1
R3+	\orange;refocused renews\nThe powers of mana\nStone Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
skl	\purple;Flawless Skull	1	1	2	0	15	invskl	gemz		-1
µ07	\orange;Rathma Square Trophy	1	1	2	0	0	apple	thng		-1
28+	+2 to Life when Struck	1	1	2	0	0	pearl1	asaa		-1
22+	Cold Resist +5%	1	1	2	0	0	pearl1	asaa		-1
zkx	\dgreen;Greater Signet of Gold	1	1	2	0	0	sigil2B	poti		-1
&29	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
&10	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
9ar	Quhab\nAmulet	1	1	2	0	0	invamu	amul		-1
S1+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
