#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	type	sockettype	class
O6+	\orange;Enchanted Shrine (4)	\blue;Магическое Сопротивление +x%\n+x% к Физ./Маг. Урону Заклинаний\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Enchanted		prsh		-1
O7+	\orange;Enchanted Shrine (3)	\blue;Магическое Сопротивление +x%\n+x% к Физ./Маг. Урону Заклинаний\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Enchanted		prsh		-1
O8+	\orange;Enchanted Shrine (2)	\blue;Магическое Сопротивление +x%\n+x% к Физ./Маг. Урону Заклинаний\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Enchanted		prsh		-1
O9+	\orange;Enchanted Shrine (1)	\blue;Магическое Сопротивление +x%\n+x% к Физ./Маг. Урону Заклинаний\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Enchanted		prsh		-1
Q0+	\orange;Hidden Shrine (10)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh,flsh		-1
Q0+S	\orange;Hidden Vessel	\yellow;(требуются Shrines с 10-ю зарядами)\nскладывайте в меня Shrines при смешивании!\n\n\grey;Реагент Куба	1	2	2		0	0	0									#Hidden		shco		-1
Q1+	\orange;Hidden Shrine (9)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q2+	\orange;Hidden Shrine (8)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q3+	\orange;Hidden Shrine (7)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q4+	\orange;Hidden Shrine (6)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q5+	\orange;Hidden Shrine (5)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q6+	\orange;Hidden Shrine (4)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q7+	\orange;Hidden Shrine (3)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q8+	\orange;Hidden Shrine (2)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
Q9+	\orange;Hidden Shrine (1)	\blue;1% Возродить как: Случайный Монстр\n1% Возродить как: Случайный Монстр\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Hidden		prsh		-1
R0+	\orange;Trinity Shrine (10)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh,flsh		-1
R0+S	\orange;Trinity Vessel	\yellow;(требуются Shrines с 10-ю зарядами)\nскладывайте в меня Shrines при смешивании!\n\n\grey;Реагент Куба	1	2	2		0	0	0									#Stone		shco		-1
R1+	\orange;Trinity Shrine (9)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R2+	\orange;Trinity Shrine (8)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R3+	\orange;Trinity Shrine (7)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R4+	\orange;Trinity Shrine (6)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R5+	\orange;Trinity Shrine (5)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R6+	\orange;Trinity Shrine (4)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R7+	\orange;Trinity Shrine (3)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R8+	\orange;Trinity Shrine (2)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
R9+	\orange;Trinity Shrine (1)	\dgrey;(Одноручное Оружие, Прочая Броня)\n\blue;Добавляет 10-20 урона огнём\nДобавляет 14-16 урона холодом\nДобавляет 1-30 урона молнией\n\n\dgrey;(Двуручное Оружие, Доспехи)\n\blue;-5% к Сопротивлению Огню у Врага\n-5% к Сопротивлению Холоду у Врага\n-5% к Сопротивлению Молнии у Врага\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Броней для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Stone		prsh		-1
