#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
cy19	\orange;Small Cycle	\blue;+2 Требуемый Уровень\n+(1-2)% к Боевым Скоростям\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	1	2		0	0	0									invch1				cyc1,cycl		-1
cy20	\orange;Medium Cycle	\blue;+3 Требуемый Уровень\n+(3-4)% к Боевым Скоростям\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	2	2		0	0	0									invch2				cyc2,cycl		-1
cy21	\orange;Large Cycle	\blue;+4 Требуемый Уровень\n+(5-6)% к Боевым Скоростям\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy22	\orange;Large Cycle	\blue;+16 Требуемый Уровень\n-5 ко Всем Атрибутам\n+1 к Уровню Навыков Амазонки\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy23	\orange;Large Cycle	\blue;+16 Требуемый Уровень\n-5 ко Всем Атрибутам\n+1 к Уровню Навыков Ассассина\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy24	\orange;Large Cycle	\blue;+16 Требуемый Уровень\n-5 ко Всем Атрибутам\n+1 к Уровню Навыков Варвара\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy25	\orange;Large Cycle	\blue;+16 Требуемый Уровень\n-5 ко Всем Атрибутам\n+1 к Уровню Навыков Друида\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy26	\orange;Large Cycle	\blue;+16 Требуемый Уровень\n-5 ко Всем Атрибутам\n+1 к Уровню Навыков Некроманта\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy27	\orange;Large Cycle	\blue;+16 Требуемый Уровень\n-5 ко Всем Атрибутам\n+1 к Уровню Навыков Колдуньи\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy28	\orange;Large Cycle	\blue;+16 Требуемый Уровень\n-5 ко Всем Атрибутам\n+1 к Уровню Навыков Паладина\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
cy29	\orange;Small Cycle	\blue;+1 Требуемый Уровень\n+(0-10) к Мане\n+(0-20) к Жизни\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	1	2		0	0	0									invch1				cyc1,cycl		-1
cy30	\orange;Medium Cycle	\blue;+3 Требуемый Уровень\nМаксимум Маны +(0-2)%\n+(2-15) к Мане\n+(15-30) к Жизни\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	2	2		0	0	0									invch2				cyc2,cycl		-1
cy31	\orange;Large Cycle	\blue;+5 Требуемый Уровень\nМаксимум Маны +(1-3)%\n+(5-25) к Мане\nМаксимум Жизни +(0-1)%\n+(25-50) к Жизни\n\grey;Смешайте с Corrupted Wormhole для Добавления Бонуса\n\nРеагент Куба	1	3	2		0	0	0									invsst				cyng,cycl		-1
dg01	Дизайн Предмета		2	2	2		0	0	0									book01				dsgn		-1
dg02	Дизайн Предмета		2	2	2		0	0	0									book01				dsgn		-1
dg03	Дизайн Предмета		2	2	2		0	0	0									book01				dsgn		-1
dg04	Дизайн Предмета		2	2	2		0	0	0									book01				dsgn		-1
dg05	Дизайн Предмета		2	2	2		0	0	0									book01				sdgn		-1
dg06	Дизайн Предмета		2	2	2		0	0	0									book01				sdgn		-1
dg07	Дизайн Предмета		2	2	2		0	0	0									book01				sdgn		-1
dg08	Дизайн Предмета		2	2	2		0	0	0									book01				sdgn		-1
dg09	Дизайн Предмета		2	2	2		0	0	0									book01				sdgn		-1
dg10	Дизайн Предмета		2	2	2		0	0	0									book01				sdgn		-1
dg11	Дизайн Предмета		2	2	2		0	0	0									book01				sdgn		-1
dog	Apple	Восстанавливает 100 жизни в секунду в течение 10 минут	1	1	2		0	0	0									newapple				poti		-1
dr01	Квестовый Предмет\n\gold;Depleted Riftstone (\green;1\gold;)	источник энергии, что позволит изучить его глубже...\nВозможно, смешав его в Кубе, удастся выпустить\n\nактиватор Rift'а, с которым вы так хорошо знакомы\nОн точно не из Санктуария, но при этом напоминает\n\nужасом от ощущения скрытой потусторонней энергии, проникающей из него\nКамень излучает лёгкое свечение. Удержание его в руке наполняет вас\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr02	Квестовый Предмет\n\gold;Depleted Riftstone (\green;2\gold;)	Смешайте в Кубе чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr03	Квестовый Предмет\n\gold;Depleted Riftstone (\green;3\gold;)	Смешайте в Кубе чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr04	Квестовый Предмет\n\gold;Depleted Riftstone (\green;4\gold;)	Смешайте в Кубе чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr05	Квестовый Предмет\n\gold;Depleted Riftstone (\green;5\gold;)	Смешайте в Кубе чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr06	Квестовый Предмет\n\gold;Depleted Riftstone (\orange;1\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr07	Квестовый Предмет\n\gold;Depleted Riftstone (\orange;2\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr08	Квестовый Предмет\n\gold;Depleted Riftstone (\orange;3\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr09	Квестовый Предмет\n\gold;Depleted Riftstone (\orange;4\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr10	Квестовый Предмет\n\gold;Depleted Riftstone (\orange;5\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr11	Квестовый Предмет\n\gold;Depleted Riftstone (\red;6\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr12	Квестовый Предмет\n\gold;Depleted Riftstone (\red;7\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr13	Квестовый Предмет\n\gold;Depleted Riftstone (\red;8\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr14	Квестовый Предмет\n\gold;Depleted Riftstone (\red;9\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dr15	Квестовый Предмет\n\gold;Depleted Riftstone (\red;10\gold;)	Смешайте с Arcane Crystal чтобы Зарядить\n	1	1	2		0	0	0									DepletedRunestone				thng		-1
dtm	\grey;Реагент Куба\n\orange;Темный Том 	\blue;+1 к Темному Порталу\n\grey;Смешайте с Классовым Талисманом для Добавления Бонуса\n	1	2	2		0	0	0									invdtm				thng		-1
dy01	\orange;Mystic Dye	\blue;Цвет: Белый\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-whit-1				thng		-1
dy02	\orange;Mystic Dye	\blue;Цвет: Светло-серый\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-lgrey-2				thng		-1
dy03	\orange;Mystic Dye	\blue;Цвет: Тёмно-серый\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-dgrey-3				thng		-1
dy04	\orange;Mystic Dye	\blue;Цвет: Чёрный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-black-4				thng		-1
dy05	\orange;Mystic Dye	\blue;Цвет: Светло-синий\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-lblu-5				thng		-1
dy06	\orange;Mystic Dye	\blue;Цвет: Тёмно-синий\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-dblu-6				thng		-1
dy07	\orange;Mystic Dye	\blue;Цвет: Кристально-синий\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-cblu-7				thng		-1
dy08	\orange;Mystic Dye	\blue;Цвет: Светло-красный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-lred-8				thng		-1
dy09	\orange;Mystic Dye	\blue;Цвет: Тёмно-красный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-dred-9				thng		-1
dy10	\orange;Mystic Dye	\blue;Цвет: Кристально-красный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-cred-10				thng		-1
dy11	\orange;Mystic Dye	\blue;Цвет: Светло-зелёный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-lgrn-11				thng		-1
dy12	\orange;Mystic Dye	\blue;Цвет: Тёмно-зелёный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-dgrn-12				thng		-1
dy13	\orange;Mystic Dye	\blue;Цвет: Кристально-зелёный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-cgrn-13				thng		-1
dy14	\orange;Mystic Dye	\blue;Цвет: Светло-жёлтый\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-lyel-14				thng		-1
dy15	\orange;Mystic Dye	\blue;Цвет: Тёмно-жёлтый\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-dyel-15				thng		-1
dy16	\orange;Mystic Dye	\blue;Цвет: Светло-золотой\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-lgld-16				thng		-1
dy17	\orange;Mystic Dye	\blue;Цвет: Тёмно-золотой\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-dgld-17				thng		-1
dy18	\orange;Mystic Dye	\blue;Цвет: Светло-пурпурный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-lpur-18				thng		-1
dy19	\orange;Mystic Dye	\blue;Цвет: Тёмно-пурпурный\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-dpur-19				thng		-1
dy20	\orange;Mystic Dye	\blue;Цвет: Оранжевый\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-oran-20				thng		-1
dy21	\orange;Mystic Dye	\blue;Цвет: Ярко-белый\n\grey;Нажмите ПКМ для изменения цвета вещи	1	1	2		0	0	0									dye-bwht-21				thng		-1
dy99	\orange;Mystic Dye	dy99-Desc	1	1	2		0	0	0									dye-rainbow				thng		-1
ear	Ухо		1	1	2		0	0	0									invear				play		-1
ebu	Essence of Time		1	1	2		0	0	0									essenceoftime	255			grtz		-1
ebv	Relic		1	1	2		0	0	0									darkremnant	255			grtz		-1
ebw	Dimensional Key		1	1	2		0	0	0									DimensionalKey	255			grtz		-1
ebx	Vial of Elder Blood		1	1	2		0	0	0									ElderVial	255			grtz		-1
eby	Dimensional Key		1	1	2		0	0	0									DimensionalKey	255			grtz		-1
ebz	Амулет		1	1	2		0	0	0									invamu				xxx4		-1
elx	Эликсир		1	1	2		0	0	0									invpot				elix		-1
en11	\orange;Scroll of Enchantment: Шлем	\orange;50% Урона по Площади\n\grey;Смешайте со Шлемом для Добавления Бонуса\n\nРеагент Куба	1	1	2		0	0	0									invbsc				thng		-1
