Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
evilskel3	3	2	80	2	2		0	1hs	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	axe,fla,hax,hax,hax,mac,mac,mac,scm,scm		nil,buc,lrg,kit,sml	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy							1	1	1	1	1	1		1	1	1							9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			3	81	81	255	xxx	xxx	1			NU		0
evilskel4	3	2	80	2	2		0	1hs	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	axe,fla,hax,hax,hax,mac,mac,mac,scm,scm		nil,buc,lrg,kit,sml	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy							1	1	1	1	1	1		1	1	1							9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			3	255	178	64	xxx	xxx	1			NU		0
evilskel5	3	2	80	2	2		0	1hs	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	axe,fla,hax,hax,hax,mac,mac,mac,scm,scm		nil,buc,lrg,kit,sml	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy	nil,nil,nil,nil,nil,nil,nil,nil,nil,lit,med,hvy							1	1	1	1	1	1		1	1	1							9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			3	178	178	255	xxx	xxx	1			NU		0
fallenchild1	1	1	64	2	2		0	hth	3		lit				ssd,clb,axe		nil,sml,buc	lit,med	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	230	168	255	xxx	xxx	1			S1		0
fallenchild2	1	1	64	2	2		0	hth	3		lit				ssd,clb,axe		nil,sml,buc	lit,med	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	230	168	255	xxx	xxx	1			S1		0
fallenchild3	1	1	64	2	2		0	hth	3		lit				ssd,clb,axe		nil,sml,buc	lit,med	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	230	168	255	xxx	xxx	1			S1		0
fallenchild4	1	1	64	2	2		0	hth	3		lit				ssd,clb,axe		nil,sml,buc	lit,med	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	230	168	255	xxx	xxx	1			S1		0
fallenchild5	1	1	64	2	2		0	hth	3		lit				ssd,clb,axe		nil,sml,buc	lit,med	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	230	168	255	xxx	xxx	1			S1		0
fallenfather1	1	2	64	2	2		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	230	168	255	xxx	xxx	1			NU		0
fallenfather2	1	2	64	2	2		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	230	168	255	xxx	xxx	1			NU		0
fallenfather3	1	2	64	2	2		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	230	168	255	xxx	xxx	1			NU		0
fallenfather4	1	2	64	2	2		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	230	168	255	xxx	xxx	1			NU		0
fallenfather5	1	2	64	2	2		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	230	168	255	xxx	xxx	1			NU		0
fallenhero1	3	2	72	2	2		0	hth	3	lit,hvy	lit,hvy	lit,hvy	lit,hvy	lit,hvy	clm			lit,hvy	lit,hvy							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			2	255	0	0	xxx	xxx	1			NU		0
fallenhero2	3	2	72	2	2		0	hth	3	lit,hvy	lit,hvy	lit,hvy	lit,hvy	lit,hvy	clm			lit,hvy	lit,hvy							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			2	255	0	0	xxx	xxx	1			NU		0
fallenhero3	3	2	72	2	2		0	hth	3	lit,hvy	lit,hvy	lit,hvy	lit,hvy	lit,hvy	clm			lit,hvy	lit,hvy							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4	255	128	0	xxx	xxx	1			NU		0
fallenhero4	3	2	72	2	2		0	hth	3	lit,hvy	lit,hvy	lit,hvy	lit,hvy	lit,hvy	clm			lit,hvy	lit,hvy							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4	128	255	0	xxx	xxx	1			NU		0
fallenhero5	3	2	72	2	2		0	hth	3	lit,hvy	lit,hvy	lit,hvy	lit,hvy	lit,hvy	clm			lit,hvy	lit,hvy							1	1	1	1	1	1			1	1							8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4	0	0	255	xxx	xxx	1			NU		0
flayergun1	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayergun2	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayergun3	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayergun4	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayergun5	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayerhth1	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayerhth2	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayerhth3	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayerhth4	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayerhth5	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	2	0	255	255	xxx	xxx	1			xx	SkeletonRaise	0
flayershaman1	2	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	5	255	0	0	xxx	xxx	14	11	6	NU		0
flayershaman2	2	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	5	255	0	0	xxx	xxx	14	11	6	NU		0
flayershaman3	2	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	5	255	0	0	xxx	xxx	14	11	6	NU		0
flayershaman4	2	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	5	255	0	0	xxx	xxx	14	11	6	NU		0
flayershaman5	2	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1	5	255	0	0	xxx	xxx	14	11	6	NU		0
gargoyle1	3	2	96	2	2		0	1hs	3	fhm,ghm	lit,med				axe,lsd	axe,lsd		lit,med	lit,med							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	64	0	xxx	xxx	1			NU		0
gargoyle2	3	2	96	2	2		0	1hs	3	fhm,ghm	lit,med				axe,lsd	axe,lsd		lit,med	lit,med							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	64	0	xxx	xxx	1			NU		0
gargoyle3	3	2	96	2	2		0	1hs	3	fhm,ghm	lit,med				axe,lsd	axe,lsd		lit,med	lit,med							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	64	0	xxx	xxx	1			NU		0
gargoyle4	3	2	96	2	2		0	1hs	3	fhm,ghm	lit,med				axe,lsd	axe,lsd		lit,med	lit,med							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	64	0	xxx	xxx	1			NU		0
gargoyle5	3	2	96	2	2		0	1hs	3	fhm,ghm	lit,med				axe,lsd	axe,lsd		lit,med	lit,med							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	64	0	xxx	xxx	1			NU		0
ghost1	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx	xxx	1			NU		0
ghost2	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx	xxx	1			NU		0
ghost3	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx	xxx	1			NU		0
ghost4	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx	xxx	1			NU		0
ghost5	3	2	96	2	2		0	hth	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx	xxx	1			NU		0
gnat1	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3	0	255	64	xxx	xxx	1			NU		0
gnat2	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3	0	255	64	xxx	xxx	1			NU		0
gnat3	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3	0	255	64	xxx	xxx	1			NU		0
gnat4	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3	0	255	64	xxx	xxx	1			NU		0
goatpriest1	3	2	96	2	2		0	2hs	3		lit				whm												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	0	0	xxx	xxx	1			NU		0
goatpriest2	3	2	96	2	2		0	2hs	3		lit				whm												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	0	0	xxx	xxx	1			NU		0
goatpriest3	3	2	96	2	2		0	2hs	3		lit				whm												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	0	0	xxx	xxx	1			NU		0
goatpriest4	3	2	96	2	2		0	2hs	3		lit				whm												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	0	0	xxx	xxx	1			NU		0
goatpriest5	3	2	96	2	2		0	2hs	3		lit				whm												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	0	0	xxx	xxx	1			NU		0
goatwarrior1	3	2	96	2	2		0	2hs	3		lit				btx,hal,lax,scy												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	2	255	255	0	xxx	xxx	1			NU		0
goatwarrior2	3	2	96	2	2		0	2hs	3		lit				btx,hal,lax,scy												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	2	255	255	0	xxx	xxx	1			NU		0
goatwarrior3	3	2	96	2	2		0	2hs	3		lit				btx,hal,lax,scy												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	2	255	255	0	xxx	xxx	1			NU		0
goatwarrior4	3	2	96	2	2		0	2hs	3		lit				btx,hal,lax,scy												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	2	255	255	0	xxx	xxx	1			NU		0
goatwarrior5	3	2	96	2	2		0	2hs	3		lit				btx,hal,lax,scy												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	2	255	255	0	xxx	xxx	1			NU		0
hthcat1	3	2	96	2	2		0	hth	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		whp	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
hthcat2	3	2	96	2	2		0	hth	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		whp	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
hthcat3	3	2	96	2	2		0	hth	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		whp	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
hthcat4	3	2	96	2	2		0	hth	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		whp	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
icedemon1	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	3	81	255	255	xxx	xxx	1	9	10	NU		0
icedemon2	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	3	81	255	255	xxx	xxx	1	9	10	NU		0
icedemon3	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	3	81	255	255	xxx	xxx	1	9	10	NU		0
infernalteddy1	3	3	104	3	3		0	hth	1		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	2	64	255	255	xxx	xxx	1			NU		0
infernalteddy2	3	3	104	3	3		0	hth	1		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	2	64	255	255	xxx	xxx	1			NU		0
infernalteddy3	3	3	104	3	3		0	hth	1		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	255	64	64	xxx	xxx	1			NU		0
infernalteddy4	3	3	104	3	3		0	hth	1		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	255	178	0	xxx	xxx	1			NU		0
infernalteddy5	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	81	81	255	xxx	xxx	1			NU		0
inflate1	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx	xxx	1			NU		0
inflate2	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx	xxx	1			NU		0
inflate3	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx	xxx	1			NU		0
inflate4	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx	xxx	1			NU		0
inflate5	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx	xxx	1			NU		0
javcat1	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
javcat2	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
javcat3	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
javcat4	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	64	0	xxx	xxx	1			NU		0
killermoo1	1	3	64	3	3		4	hth	3	lit,hev	lit	lit	lit	lit	axe,fla	axe,fla		lit,hev	lit,hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	2	255	128	0	xxx	xxx	1			NU		0
killermoo2	1	3	64	3	3		4	hth	3	lit,hev	lit	lit	lit	lit	axe,fla	axe,fla		lit,hev	lit,hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	2	255	128	0	xxx	xxx	1			NU		0
killermoo3	1	3	64	3	3		4	hth	3	lit,hev	lit	lit	lit	lit	axe,fla	axe,fla		lit,hev	lit,hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	2	255	128	0	xxx	xxx	1			NU		0
killermoo4	1	3	64	3	3		4	hth	3	lit,hev	lit	lit	lit	lit	axe,fla	axe,fla		lit,hev	lit,hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	2	255	128	0	xxx	xxx	1			NU		0
killermoo5	1	3	64	3	3		4	hth	3	lit,hev	lit	lit	lit	lit	axe,fla	axe,fla		lit,hev	lit,hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	2	255	128	0	xxx	xxx	1			NU		0
lightning1	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2		3	212	0	255	xxx	xxx	1			NU		0
lightning2	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2		3	212	0	255	xxx	xxx	1			NU		0
lightning3	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2		3	212	0	255	xxx	xxx	1			NU		0
lightning4	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2		3	212	0	255	xxx	xxx	1			NU		0
