Name	complete	* status	itype1	itype2	itype3	itype4	itype5	itype6	etype1	etype2	etype3	Rune1	Rune2	Rune3	Rune4	Rune5	Rune6	T1Code1	T1Param1	T1Min1	T1Max1	T1Code2	T1Param2	T1Min2	T1Max2	T1Code3	T1Param3	T1Min3	T1Max3	T1Code4	T1Param4	T1Min4	T1Max4	T1Code5	T1Param5	T1Min5	T1Max5	T1Code6	T1Param6	T1Min6	T1Max6	T1Code7	T1Param7	T1Min7	T1Max7	Rune Name	server	eol
Aegipan	1	a	pelt									jew	jew	jew	jew	r09		oskill	887	6	9	oskill	886	6	9	oskill	888	6	9	att-skill	139	1	15	str%		10	10	ac-global		21	25	extra-ltng		-3	-3	Aegipan		0
Aegipan	1	a	pelt									jew	jew	jew	jew	jew	r09	oskill	887	6	9	oskill	886	6	9	oskill	888	6	9	att-skill	139	1	15	str%		10	10	ac-global		21	25	extra-ltng		-3	-3	Aegipan		0
Anak	1	a	bswd	baxe								r41						oskill	892	6	9	dmg%		144	171	dmg-norm		25	63	bar		2	2	lstance-syn		101	150	str%		25	25	hpdmg-minion		25	25	Anak		0
Anak	1	a	bswd	baxe								jew	r41					oskill	892	6	9	dmg%		144	171	dmg-norm		25	63	bar		2	2	lstance-syn		101	150	str%		25	25	hpdmg-minion		25	25	Anak		0
Anak	1	a	bswd	baxe								jew	jew	r41				oskill	892	6	9	dmg%		144	171	dmg-norm		25	63	bar		2	2	lstance-syn		101	150	str%		25	25	hpdmg-minion		25	25	Anak		0
Anak	1	a	bswd	baxe								jew	jew	jew	r41			oskill	892	6	9	dmg%		144	171	dmg-norm		25	63	bar		2	2	lstance-syn		101	150	str%		25	25	hpdmg-minion		25	25	Anak		0
Anak	1	a	bswd	baxe								jew	jew	jew	jew	r41		oskill	892	6	9	dmg%		144	171	dmg-norm		25	63	bar		2	2	lstance-syn		101	150	str%		25	25	hpdmg-minion		25	25	Anak		0
Anak	1	a	bswd	baxe								jew	jew	jew	jew	jew	r41	oskill	892	6	9	dmg%		144	171	dmg-norm		25	63	bar		2	2	lstance-syn		101	150	str%		25	25	hpdmg-minion		25	25	Anak		0
Paaliaq	1	a	tors									r10						oskill	891	1	3	ac%		30	46	dmg-norm		2	3	crush		3	3	swing3		10	10	kill-skill	893	1	22	extra-cold		-3	-3	Paaliaq		0
Paaliaq	1	a	tors									jew	r10					oskill	891	1	3	ac%		30	46	dmg-norm		2	3	crush		3	3	swing3		10	10	kill-skill	893	1	22	extra-cold		-3	-3	Paaliaq		0
Paaliaq	1	a	tors									jew	jew	r10				oskill	891	1	3	ac%		30	46	dmg-norm		2	3	crush		3	3	swing3		10	10	kill-skill	893	1	22	extra-cold		-3	-3	Paaliaq		0
Paaliaq	1	a	tors									jew	jew	jew	r10			oskill	891	1	3	ac%		30	46	dmg-norm		2	3	crush		3	3	swing3		10	10	kill-skill	893	1	22	extra-cold		-3	-3	Paaliaq		0
Paaliaq	1	a	tors									jew	jew	jew	jew	r10		oskill	891	1	3	ac%		30	46	dmg-norm		2	3	crush		3	3	swing3		10	10	kill-skill	893	1	22	extra-cold		-3	-3	Paaliaq		0
Paaliaq	1	a	tors									jew	jew	jew	jew	jew	r10	oskill	891	1	3	ac%		30	46	dmg-norm		2	3	crush		3	3	swing3		10	10	kill-skill	893	1	22	extra-cold		-3	-3	Paaliaq		0
Lyrannikin	1	a	stor									r11						ac%		30	43	oskill	647	3	5	oskill	397	3	5	res-all		5	5	red-dmg		3	5	res-pois-len		21	25					Lyrannikin		0
Lyrannikin	1	a	stor									jew	r11					ac%		30	43	oskill	647	3	5	oskill	397	3	5	res-all		5	5	red-dmg		3	5	res-pois-len		21	25					Lyrannikin		0
Lyrannikin	1	a	stor									jew	jew	r11				ac%		30	43	oskill	647	3	5	oskill	397	3	5	res-all		5	5	red-dmg		3	5	res-pois-len		21	25					Lyrannikin		0
Lyrannikin	1	a	stor									jew	jew	jew	r11			ac%		30	43	oskill	647	3	5	oskill	397	3	5	res-all		5	5	red-dmg		3	5	res-pois-len		21	25					Lyrannikin		0
Lyrannikin	1	a	stor									jew	jew	jew	jew	r11		ac%		30	43	oskill	647	3	5	oskill	397	3	5	res-all		5	5	red-dmg		3	5	res-pois-len		21	25					Lyrannikin		0
Lyrannikin	1	a	stor									jew	jew	jew	jew	jew	r11	ac%		30	43	oskill	647	3	5	oskill	397	3	5	res-all		5	5	red-dmg		3	5	res-pois-len		21	25					Lyrannikin		0
Hornet	1	a	bow									r17						oskill	903	3	7	dmg%		58	86	dmg-norm		7	13	dmg-pois	128	128	256	move3		30	30	dex%		15	15	openwounds		25	25	Hornet		0
Hornet	1	a	bow									jew	r17					oskill	903	3	7	dmg%		58	86	dmg-norm		7	13	dmg-pois	128	128	256	move3		30	30	dex%		15	15	openwounds		25	25	Hornet		0
Hornet	1	a	bow									jew	jew	r17				oskill	903	3	7	dmg%		58	86	dmg-norm		7	13	dmg-pois	128	128	256	move3		30	30	dex%		15	15	openwounds		25	25	Hornet		0
Hornet	1	a	bow									jew	jew	jew	r17			oskill	903	3	7	dmg%		58	86	dmg-norm		7	13	dmg-pois	128	128	256	move3		30	30	dex%		15	15	openwounds		25	25	Hornet		0
Hornet	1	a	bow									jew	jew	jew	jew	r17		oskill	903	3	7	dmg%		58	86	dmg-norm		7	13	dmg-pois	128	128	256	move3		30	30	dex%		15	15	openwounds		25	25	Hornet		0
Hornet	1	a	bow									jew	jew	jew	jew	jew	r17	oskill	903	3	7	dmg%		58	86	dmg-norm		7	13	dmg-pois	128	128	256	move3		30	30	dex%		15	15	openwounds		25	25	Hornet		0
Brawl	1	a	glov									r16						oskill	904	2	5	ac%		58	69	swing3		10	10	dmg-norm		2	4	str		21	25									Brawl		0
Brawl	1	a	glov									jew	r16					oskill	904	2	5	ac%		58	69	swing3		10	10	dmg-norm		2	4	str		21	25									Brawl		0
Brawl	1	a	glov									jew	jew	r16				oskill	904	2	5	ac%		58	69	swing3		10	10	dmg-norm		2	4	str		21	25									Brawl		0
Brawl	1	a	glov									jew	jew	jew	r16			oskill	904	2	5	ac%		58	69	swing3		10	10	dmg-norm		2	4	str		21	25									Brawl		0
Brawl	1	a	glov									jew	jew	jew	jew	r16		oskill	904	2	5	ac%		58	69	swing3		10	10	dmg-norm		2	4	str		21	25									Brawl		0
Brawl	1	a	glov									jew	jew	jew	jew	jew	r16	oskill	904	2	5	ac%		58	69	swing3		10	10	dmg-norm		2	4	str		21	25									Brawl		0
Lorelei	1	a	head									r38						oskill	905	17	24	ac%		87	114	hp		500	500	nec		1	1	red-dmg%		5	5	res-cold		41	50	dmg-stun		25	25	Lorelei		0
Lorelei	1	a	head									jew	r38					oskill	905	17	24	ac%		87	114	hp		500	500	nec		1	1	red-dmg%		5	5	res-cold		41	50	dmg-stun		25	25	Lorelei		0
Lorelei	1	a	head									jew	jew	r38				oskill	905	17	24	ac%		87	114	hp		500	500	nec		1	1	red-dmg%		5	5	res-cold		41	50	dmg-stun		25	25	Lorelei		0
Lorelei	1	a	head									jew	jew	jew	r38			oskill	905	17	24	ac%		87	114	hp		500	500	nec		1	1	red-dmg%		5	5	res-cold		41	50	dmg-stun		25	25	Lorelei		0
Lorelei	1	a	head									jew	jew	jew	jew	r38		oskill	905	17	24	ac%		87	114	hp		500	500	nec		1	1	red-dmg%		5	5	res-cold		41	50	dmg-stun		25	25	Lorelei		0
Lorelei	1	a	head									jew	jew	jew	jew	jew	r38	oskill	905	17	24	ac%		87	114	hp		500	500	nec		1	1	red-dmg%		5	5	res-cold		41	50	dmg-stun		25	25	Lorelei		0
Atlacamani	1	a	scyh									r37						crush		6	8	oskill	900	5	9	dmg%		138	154	wirts		41	60	swing3		25	25	dmg-cold	50	28	84	manasteal		11	15	Atlacamani		0
Atlacamani	1	a	scyh									jew	r37					crush		6	8	oskill	900	5	9	dmg%		138	154	wirts		41	60	swing3		25	25	dmg-cold	50	28	84	manasteal		11	15	Atlacamani		0
Atlacamani	1	a	scyh									jew	jew	r37				crush		6	8	oskill	900	5	9	dmg%		138	154	wirts		41	60	swing3		25	25	dmg-cold	50	28	84	manasteal		11	15	Atlacamani		0
Atlacamani	1	a	scyh									jew	jew	jew	r37			crush		6	8	oskill	900	5	9	dmg%		138	154	wirts		41	60	swing3		25	25	dmg-cold	50	28	84	manasteal		11	15	Atlacamani		0
Atlacamani	1	a	scyh									jew	jew	jew	jew	r37		crush		6	8	oskill	900	5	9	dmg%		138	154	wirts		41	60	swing3		25	25	dmg-cold	50	28	84	manasteal		11	15	Atlacamani		0
Atlacamani	1	a	scyh									jew	jew	jew	jew	jew	r37	crush		6	8	oskill	900	5	9	dmg%		138	154	wirts		41	60	swing3		25	25	dmg-cold	50	28	84	manasteal		11	15	Atlacamani		0
Takfir	1	a	pclb	pmac	pham							r34						oskill	901	17	25	extra-pm		21	25	cast3		15	15	pal		2	2	ease		-15	-15	extra-fire		21	25	extra-cold		-11	-13	Takfir		0
Takfir	1	a	pclb	pmac	pham							jew	r34					oskill	901	17	25	extra-pm		21	25	cast3		15	15	pal		2	2	ease		-15	-15	extra-fire		21	25	extra-cold		-11	-13	Takfir		0
Takfir	1	a	pclb	pmac	pham							jew	jew	r34				oskill	901	17	25	extra-pm		21	25	cast3		15	15	pal		2	2	ease		-15	-15	extra-fire		21	25	extra-cold		-11	-13	Takfir		0
Takfir	1	a	pclb	pmac	pham							jew	jew	jew	r34			oskill	901	17	25	extra-pm		21	25	cast3		15	15	pal		2	2	ease		-15	-15	extra-fire		21	25	extra-cold		-11	-13	Takfir		0
Takfir	1	a	pclb	pmac	pham							jew	jew	jew	jew	r34		oskill	901	17	25	extra-pm		21	25	cast3		15	15	pal		2	2	ease		-15	-15	extra-fire		21	25	extra-cold		-11	-13	Takfir		0
Takfir	1	a	pclb	pmac	pham							jew	jew	jew	jew	jew	r34	oskill	901	17	25	extra-pm		21	25	cast3		15	15	pal		2	2	ease		-15	-15	extra-fire		21	25	extra-cold		-11	-13	Takfir		0
Cassilda	1	new runeword	stor									r54						ac%		115	143	extra-fire		26	35	extra-pois		26	35	extra-ltng		26	35	oskill	445	2	6	sor		5	5	howl-thorns		33	33	Cassilda		0
Eos	1	new runeword	azsd									r54						ac%		115	143	dmg-global		-50	-50	dmg-fire		250	750	pierce-fire		19	24	hit-skill	518	3	26	block		1	1	dmg-demon		150	150	Eos		0
Adramelech	1	new runeword	weap									r54						dmg%		144	171	dmg-norm		50	100	heal-hit		10	10	att-skill	451	25	40	reanimate	2330	2	2	regen		-250	-250	dmg-fire		1	1000	Adramelech		0
Rotundjere	1	new runeword	pzhm									r54						ac%		115	143	pal		3	3	mana-kill		250	250	dmg-elem	100	63	375	dmg-pois	256	126	750	dmg-stun		50	50	all-stats		21	25	Rotundjere		0
Greisen	1	new runeword	phlm									r54						ac%		115	143	oskill	28	5	6	ac-global		11	15	res-all		31	40	str%		21	25	vit%		21	25	dmg-stun		25	25	Greisen		0
Snowsquall	1	X	glov									r54						ac%		58	86	att-skill	883	10	9	dmg-cold	125	19	44	slow-melee		75	75	enr		21	25	dex		21	25	abs-cold%		5	5	Snowsquall		0
Hecatomb	1	new runeword	head									r55						nec		3	3	dmg-global		101	150	aura	284	40	40	desc-drainaura		1	1	dex		101	150	enr		101	150	oskill	139	21	28	Hecatomb		0
Jaguar	1	new runeword	pspe									r55						dmg%		172	200	extra-pois		-25	-25	move3		100	100	avoidance		15	15	dmg-norm		150	200	att-skill	821	10	5	reanimate	1468	11	15	Jaguar		0
Myrrhbearer	1	new runeword	ashd									r55						ac%		115	143	extra-pm		21	25	block		1	1	dmg-minion		50	50	oskill	984	20	20	extra-fire		21	25	pal		2	2	Myrrhbearer		0
Amanita	1	new runeword	helm									r55						ac%		115	143	oskill	872	24	29	oskill	979	2	5	pierce-ltng		19	24	pierce-pois		19	24	howl-thorns		20	20	vit		-25	-25	Amanita		0
Linga Sharira	1	new runeword	tors									r55						ac%		172	200	balance3		200	200	regen-mana		45	45	red-dmg%		15	15	allskills		1	1	gethit-skill	914	10	50	ac-global		50	50	Linga Sharira		0
Nero	1	X	belt									r55						ac%		115	143	oskill	983	7	12	extra-fire		16	20	dmg-fire		125	250	att-skill	804	10	14	dmg-norm		7	25	dmg-demon		150	150	Nero		0
Orchid	1	X	ishd									r55						ac%		115	143	att-skill	839	5	19	extra-pois		16	25	poison-dur		50	50	swing3		-10	-10	dmg-stun		75	75	mana-melee		500	500	Orchid		0
Zodiac	1	X	staf									r55						allskills		8	10	extra-fcl		26	38	str		101	150	enr		101	150	vit		101	150	death-skill	836	100	50	slow-thorns		21	25	Zodiac		0
Circus		new runeword	thro									r55						dmg%		144	171	dmg-norm		25	100	att-damage		150	150	ass		2	2	kill-skill	779	10	10	dmg-fire		125	250	dmg-cold	75	125	250	Circus		0
Stardust	1	X	bow									r55						dmg%		144	171	dmg-norm		57	69	kill-skill	824	2	61	pierce-all		13	18	dmg-elem		1	1000	kill-skill	936	2	52	dex%		21	30	Stardust		0
Joker	1	X	h2h									r55						extra-fire		21	30	extra-pois		21	30	aura	295	4	4	desc-swap		1	1	ass		4	4	swingcast3		40	40	extra-ltng		21	30	Joker		0
Gilgamesh	1	X	bswd	baxe								r55						dmg%		172	200	dmg-norm		125	188	oskill	892	6	14	str		250	250	vit		-50	-50	att-skill	535	25	34	dmg-minion		-50	-50	Gilgamesh		0
Skilt en Vriend	1	X	pclb	pmac	pham							r55						dmg%		115	143	pierce-pois		25	30	pal		4	4	dmg-pois	250	128	512	att-skill	650	1	4	damage-skill	54	15	1	ac-global		11	15	Skilt en Vriend		0
Krypteia	1	X	wand									r55						dmg-minion		200	200	maxminions		-1	-1	nec		4	4	ac		1000	1000	block		-1	-1	regen-mana		25	25	oskill	905	24	29	Krypteia		0
Sway of the Stars	1	X	scrd									r55						dmg%		144	171	dmg-norm		63	125	regen-mana		62	62	hp		7	7	att-skill	705	25	59	att-skill	54	10	1	dex		51	75	Sway of the Stars		0
Sauron	1	new runeword	orb									r55						pierce-fire		60	60	sor		3	3	oskill	983	19	26	light		2	2	reanimate	2341	6	8	reanimate	2342	6	8	ac		250	250	Sauron		0
Tombstone	1	X	xbow									r55						dmg%		144	171	dmg-norm		63	125	swing3		-20	-20	reanimate	2255	25	25	vit		-50	-50	str		100	100	res-all		41	50	Tombstone		0
Mkodos	1	X	nknf									r56						dmg%		126	154	dmg-norm		38	63	nec		4	4	hit-skill	1002	25	26	pierce-pois		25	30	extra-pois		21	25	heal-hit		8	10	Mkodos		0
Wolfsangel	1	new runeword	2hbx									r56						dmg%		155	183	dmg-norm		100	150	att-skill	978	50	19	hp/lvl	480	480	480	runemaster		4	4	avoidance		10	10	heal-melee		100	100	Wolfsangel		0
Indigo	1	new runeword	circ									r56						res-all-max		5	5	allskills		2	2	ac		-500	-500	ease		-100	-100	cast3		50	50	pierce-all		13	15	enr-factor		100	100	Indigo		0
Derweze	1	new runeword	shld									r56						ac%		98	126	att-skill	311	20	27	dmg-demon		250	250	block		1	1	getatt-skill	632	15	27	res-fire-max		15	15	res-fire		150	150	Derweze		0
Riptide	1	new runeword	boot									r56						move3		20	20	dmg-cold		50	50	dmg-mag		50	50	ac%		126	154	att-skill	473	25	16	res-all-max		3	3	red-dmg%		1	7	Riptide		0
Shaheeda	1	X	azhm									r56						ac%		98	126	block		1	1	dmg-norm		13	38	crush		11	13	death-skill	79	100	46	dmg-fire		125	375	dex		75	75	Shaheeda		0
Dirge	1	X	dbow									r56						dmg%		126	154	dmg-global		201	250	kill-skill	500	50	20	deadly		20	20	str		100	100	heal-hit		5	5	dmg-norm		25	63	Dirge		0
Nigra	1	new runeword	pelt									r56						ac%		126	154	dru		4	4	reanimate	2338	11	13	aura	284	40	40	desc-drainaura		1	1	res-pois-len		50	50	druid-enhanced		1	1	Nigra		0
Hermanubis	1	X	dstf									r56						dru		8	10	reanimate	2266	25	25	reanimate	2334	25	25	cast3		50	50	balance3		50	50	oskill	407	2	5	extra-all		-13	-13	Hermanubis		0
Freybug	1	X	aspe									r56						dmg%		126	154	dmg-norm		63	125	oskill	356	1	1	ama		3	3	heal-melee		200	200	str		100	100	dmg-stun		250	250	Freybug		0
Cecaelia	1	new runeword	abow									r56						dmg%		126	154	dmg-norm		38	75	oskill	479	4	7	slow		21	25	crush		6	8	dex		50	50	vit		100	100	Cecaelia		0
Spectre	1	X	ajav									r56						dmg%		126	154	dmg-max		76	100	kill-skill	982	5	12	dmg-cold	75	250	375	ignore-ac		1	1	ac-global		31	40	red-dmg%		5	5	Spectre		0
Oniwaka	1	X	nagi									r56						dmg%		126	154	dmg-norm		75	125	att-skill	461	25	48	pierce-ltng		19	30	enr		150	150	dex		150	150	swing3		50	50	Oniwaka		0
Tzeentch	1	new runeword	nscy									r56						dmg%		126	154	dmg-norm		63	125	hit-skill	914	100	14	skill-dur		31	50	kill-skill	936	5	27	howl		7	7	manasteal		17	21	Tzeentch		0
Apostasy	1	X	scep									r56						extra-ltng		21	25	extra-pm		21	25	cast3		50	50	ac-global		21	30	pal		3	3	oskill	699	24	29	oskill	703	24	29	Apostasy		0
Rhea	1	X	nxbw									r56						dmg%		155	183	dmg-norm		63	125	kill-skill	981	5	18	str%		21	30	light		2	2	crush		11	13	oskill	357	15	21	Rhea		0
Nyx	1	new runeword	bow									r26						dmg%		87	103	dmg-norm		7	19	oskill	969	1	5	howl		7	7	lifesteal		21	30	aura	284	40	40	desc-drainaura		1	1	Nyx		0
Ljosalf	1	new runeword	staf									r30						oskill	833	31	38	extra-fire/lvl	16	16	16	allskills		3	3	getatt-skill	981	15	9	regen		50	50	res-all		11	15					Ljosalf		0
Jokulmorder	1	new runeword	scep									r36						pal		2	2	oskill	871	13	15	dmg-minion		31	40	extra-cold		11	15	str		50	50	vit		50	50	dex		-50	-50	Jokulmorder		0
Tynged	1	new runeword	xbow									r41						hit-skill	330	1	16	crush		11	13	ease		-50	-50	mag%		21	25	uninterrupt		25	25	dmg-cold	75	63	125					Tynged		0
Skarn	1	X	bswd	baxe								r40						dmg%		115	143	oskill	972	26	34	res-fire		41	50	res-pois		41	50	red-dmg%		10	10	att-skill	901	25	13	crush		17	17	Skarn		0
Eris	1	new runeword	abow									r37						dmg%		58	86	hit-skill	712	1	6	oskill	1016	21	26	swing3		40	40	red-dmg%		5	5	heal-hit		3	3	charged	1018	100	16	Eris		0
Titanomachia	1	new runeword	aspe									r24						dmg%		58	86	dmg-max		26	38	att-skill	980	33	7	dmg-ltng		1	125	str		50	50	red-dmg%		5	5	dmg-stun		50	50	Titanomachia		0
Herfjotur	1	new runeword	ajav									r41						dmg%		115	143	dmg-max		13	25	oskill	968	8	13	kill-skill	758	5	1	reanimate	1400	8	8	slow		25	25	hit-skill	803	20	5	Herfjotur		0
Quaoar	1	new runeword	pclb	pmac	pham							r29						dmg%		104	114	dmg-norm		7	13	att-skill	982	5	27	nofreeze		1	1	heal-hit		5	5	hp%		15	15					Quaoar		0
Eventide	1	new runeword	nscy									r36						dmg%		115	143	dmg-elem	75	63	188	att-skill	964	50	5	light		-2	-2	red-dmg%		-25	-25	state	74	1	1	crush		11	13	Eventide		0
Vertigo	1	new runeword	orb									r22						damage-skill	54	5	1	sor		2	2	cast3		50	50	extra-ltng		11	15	extra-cold		11	15	att-skill	54	100	1	dmg-to-mana		25	25	Vertigo		0
Tarqeq	1	new runeword	dbow									r38						dmg%		115	143	kill-skill	530	5	40	hit-skill	492	10	1	dmg-cold	125	125	375	abs-cold%		25	25	oskill	756	1	3	pierce-cold		21	25	Tarqeq		0
Eurynome	1	new runeword	nstf									r17						nec		2	2	oskill	454	5	7	extra-fire		16	20	dmg-minion		100	100	hp-minion		-50	-50	enr		50	50	vit		-25	-25	Eurynome		0
Riot	1	new runeword	h2h									r22						dmg%		58	86	dmg-norm		7	13	oskill	977	1	13	crush		5	5	ass		1	1	uninterrupt		25	25	ac-global		11	15	Riot		0
Resheph	1	new runeword	pspe									r32						dmg%		87	114	pierce-pois		16	25	pal		3	4	swing3		-15	-15	dmg-pois	250	64	128	slow		15	15	ease		-10	-10	Resheph		0
Gravastar	1	new runeword	orb									r29						sor		3	3	move3		-10	-10	slow-thorns		33	33	extra-cold		11	15	oskill	340	1	5	light		-2	-2	res-cold		31	40	Gravastar		0
Brocken	1	new runeword	scrd									r24						dmg%		87	114	dmg-norm		7	19	reanimate	1423	5	5	sor		2	2	ac-global		21	25	att-skill	708	1	47	oskill	363	12	15	Brocken		0
Kundalini	1	new runeword	stor									r12						sor		1	1	cast3		10	10	oskill	447	2	5	ac%		18	29	ease		-25	-25	res-all		11	15					Kundalini		0
Cambion	1	new runeword	azhm									r36						pierce-fire		16	25	ama		2	2	oskill	976	50	50	heal-kill		21	30	abs-fire%		10	10	oskill	870	13	17	res-pois-len		50	50	Cambion		0
Carabosse	1	X	h2h									r15						extra-fire		6	8	cast3		40	40	extra-ltng		16	20	enr		21	30	ass		1	1	dex		21	30	oskill	1002	2	4	Carabosse		0
Cassilda	1	new runeword	stor									jew	r54					ac%		115	143	extra-fire		26	35	extra-pois		26	35	extra-ltng		26	35	oskill	445	2	6	sor		5	5	howl-thorns		33	33	Cassilda		0
Eos	1	new runeword	azsd									jew	r54					ac%		115	143	dmg-global		-50	-50	dmg-fire		250	750	pierce-fire		19	24	hit-skill	518	3	26	block		1	1	dmg-demon		150	150	Eos		0
Adramelech	1	new runeword	weap									jew	r54					dmg%		144	171	dmg-norm		50	100	heal-hit		10	10	att-skill	451	25	40	reanimate	2330	2	2	regen		-250	-250	dmg-fire		1	1000	Adramelech		0
Rotundjere	1	new runeword	pzhm									jew	r54					ac%		115	143	pal		3	3	mana-kill		250	250	dmg-elem	100	63	375	dmg-pois	256	126	750	dmg-stun		50	50	all-stats		21	25	Rotundjere		0
Greisen	1	new runeword	phlm									jew	r54					ac%		115	143	oskill	28	5	6	ac-global		11	15	res-all		31	40	str%		21	25	vit%		21	25	dmg-stun		25	25	Greisen		0
Snowsquall	1	X	glov									jew	r54					ac%		58	86	att-skill	883	10	9	dmg-cold	125	19	44	slow-melee		75	75	enr		21	25	dex		21	25	abs-cold%		5	5	Snowsquall		0
Hecatomb	1	new runeword	head									jew	r55					nec		3	3	dmg-global		101	150	aura	284	40	40	desc-drainaura		1	1	dex		101	150	enr		101	150	oskill	139	21	28	Hecatomb		0
Jaguar	1	new runeword	pspe									jew	r55					dmg%		172	200	extra-pois		-25	-25	move3		100	100	avoidance		15	15	dmg-norm		150	200	att-skill	821	10	5	reanimate	1468	11	15	Jaguar		0
Myrrhbearer	1	new runeword	ashd									jew	r55					ac%		115	143	extra-pm		21	25	block		1	1	dmg-minion		50	50	oskill	984	20	20	extra-fire		21	25	pal		2	2	Myrrhbearer		0
Amanita	1	new runeword	helm									jew	r55					ac%		115	143	oskill	872	24	29	oskill	979	2	5	pierce-ltng		19	24	pierce-pois		19	24	howl-thorns		20	20	vit		-25	-25	Amanita		0
Linga Sharira	1	new runeword	tors									jew	r55					ac%		172	200	balance3		200	200	regen-mana		45	45	red-dmg%		15	15	allskills		1	1	gethit-skill	914	10	50	ac-global		50	50	Linga Sharira		0
Nero	1	X	belt									jew	r55					ac%		115	143	oskill	983	7	12	extra-fire		16	20	dmg-fire		125	250	att-skill	804	10	14	dmg-norm		7	25	dmg-demon		150	150	Nero		0
Orchid	1	X	ishd									jew	r55					ac%		115	143	att-skill	839	5	19	extra-pois		16	25	poison-dur		50	50	swing3		-10	-10	dmg-stun		75	75	mana-melee		500	500	Orchid		0
Zodiac	1	X	staf									jew	r55					allskills		8	10	extra-fcl		26	38	str		101	150	enr		101	150	vit		101	150	death-skill	836	100	50	slow-thorns		21	25	Zodiac		0
Circus		new runeword	thro									jew	r55					dmg%		144	171	dmg-norm		25	100	att-damage		150	150	ass		2	2	kill-skill	779	15	10	dmg-fire		125	250	dmg-cold	75	125	250	Circus		0
Stardust	1	X	bow									jew	r55					dmg%		144	171	dmg-norm		57	69	kill-skill	824	2	61	pierce-all		13	18	dmg-elem		1	1000	kill-skill	936	2	52	dex%		21	30	Stardust		0
Joker	1	X	h2h									jew	r55					extra-fire		21	30	extra-pois		21	30	aura	295	4	4	desc-swap		1	1	ass		4	4	swingcast3		40	40	extra-ltng		21	30	Joker		0
Gilgamesh	1	X	bswd	baxe								jew	r55					dmg%		172	200	dmg-norm		125	188	oskill	892	6	14	str		250	250	vit		-50	-50	att-skill	535	25	34	dmg-minion		-50	-50	Gilgamesh		0
Skilt en Vriend	1	X	pclb	pmac	pham							jew	r55					dmg%		115	143	pierce-pois		25	30	pal		4	4	dmg-pois	250	128	512	att-skill	650	1	4	damage-skill	54	15	1	ac-global		11	15	Skilt en Vriend		0
Krypteia	1	X	wand									jew	r55					dmg-minion		200	200	maxminions		-1	-1	nec		4	4	ac		1000	1000	block		-1	-1	regen-mana		25	25	oskill	905	24	29	Krypteia		0
Sway of the Stars	1	X	scrd									jew	r55					dmg%		144	171	dmg-norm		63	125	regen-mana		62	62	hp		7	7	att-skill	705	25	59	att-skill	54	10	1	dex		51	75	Sway of the Stars		0
Sauron	1	new runeword	orb									jew	r55					pierce-fire		60	60	sor		3	3	oskill	983	19	26	light		2	2	reanimate	2341	6	8	reanimate	2342	6	8	ac		250	250	Sauron		0
Tombstone	1	X	xbow									jew	r55					dmg%		144	171	dmg-norm		63	125	swing3		-20	-20	reanimate	2255	25	25	vit		-50	-50	str		100	100	res-all		41	50	Tombstone		0
Mkodos	1	X	nknf									jew	r56					dmg%		126	154	dmg-norm		38	63	nec		4	4	hit-skill	1002	25	26	pierce-pois		25	30	extra-pois		21	25	heal-hit		8	10	Mkodos		0
Wolfsangel	1	new runeword	2hbx									jew	r56					dmg%		155	183	dmg-norm		100	150	att-skill	978	50	19	hp/lvl	480	480	480	runemaster		4	4	avoidance		10	10	heal-melee		100	100	Wolfsangel		0
Indigo	1	new runeword	circ									jew	r56					res-all-max		5	5	allskills		2	2	ac		-500	-500	ease		-100	-100	cast3		50	50	pierce-all		13	15	enr-factor		100	100	Indigo		0
Derweze	1	new runeword	shld									jew	r56					ac%		98	126	att-skill	311	20	27	dmg-demon		250	250	block		1	1	getatt-skill	632	15	27	res-fire-max		15	15	res-fire		150	150	Derweze		0
