Missile	Id	* Laz / status	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoMultiShot	Holy	*Laz / Slow	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
superguardtower	1629		19		15					15	frequency of arrow delay	1	increment									15	frequency of arrow delay	1	increment																																	126	25			255	255	255	1	0	2	TowerStanding	1024	1	16								1		1							1					1			1								1						4		8																																					1							towerkill	guardtowerdelay							guardtowerdelay							0
flamefront	1630		19		1	1																1	frequency	17	increment									4	damage radius																			24	32		1000	50		3	2	255	178	64	1	0	0	FireArrowExplode2	1024	12	16		1	3	4	3	1		1		1							1										1		1	1			1					Flamefront	5	2																			fire																			16			sorceress_fireball_1	sorceress_fireball_impact_1			explodingarrowexp								spazfire			fireexplosion2				0
totemilific on ground	1631		19	1	15	1				100	frequency	17	1/64 direction delta									100	frequency	17	1/64 direction delta									10	damage radius							10	explosions radius	1	explosions density													25		3	1	255	0	0	1	0	0	expansion\FireSpikes	1024	8	16		1		7						1							2					1					1				1		1					Sacrifices	5	2																			fire																			8				succubus_msissile_impact			catapult spike explosion	totemilific critter sub							totemilific critter sub							0
totemilific critter sub	1632		1		1	6																												1216	does stuff	1	does more stuff																					1				255	255	255	0	0	0	null	1024	8	16		1		7	3				1	1	1						2					1					1				1		1								8																																					8																						0
spazfire	1633		1																																																							12				255	178	64	0	0	0	FireArrowExplode2	1024	12	16	5					1		1									1						1		1					1			1						4		8																																					1																						0
lamentshock	1634		1	51	1				kat																																	18	bolts	1	random path									32	32			64		2		212	212	255	0	0	1	LightningJavelin	1024	5	16					3	1		1		1							1					1					1		1	1			1	1		1			4		8																		ltng	10	100	100	100	100	100	15	200	200	200	200	200							1			weapon_throw_1	explosion_medium_1			electro											electro				0
iceboltnova	1635		1		1																																																	24	24			150		2		81	81	255	1	0	1	Icebolt	1024	6	16					3			1		1		1	4				1										1		1	1			1					Ice Bolt Nova	4		8																																					16			sorceress_icebolt_1	impact_cold_1														freezingarrowexp1	freezingarrowexp2			0
iceexplozorbolt	1636		19		1		4			4	Radius											1	frequency	0	increment																													18	18			40		3	4	64	64	255	0	0	1	ColdFuse	1024	12	4		1	9	10	3			1		1		1	5				1					1					1		1	1			1						4		8																		cold	40	40	40	40	40	40	60	60	60	60	60	60		50	5	5	5	64	16			sorceress_glacialspike_1	sorceress_iceblast_impact_1											frozencrowntrail							0
iceexplozordelay	1637		1	30	1	29																												1	increment							4	increment															1				255	255	255	0	0	2	null	1024	2	16						1		1		1												1					1		1	1			1						4		8																																				64	16											iceexplozorbolt							iceexplozorbolt				0
succashock	1638		1	51	1	45			kat																									18	bolts	1	random path					18	bolts	1	random path									32	32			64		2		212	212	255	0	0	1	LightningJavelin	1024	5	16					3	1		1		1							1					1					1		1	1			1	1		1			4		8																		ltng	1						75	75	75	75	75	75							1			weapon_throw_1	explosion_medium_1			crazybolt				crazybolt							crazybolt				0
crazybolt	1639		8		1																	3	Subloops																															30	30			15		4		0	0	255	0	0	2	null	1024	2	16					3			1		1		1	4				2										1		1	1			1						4		8																		ltng	1						500	500	500	500	500	500						64	1			sorceress_lightning_1												bzzzzt							0
monchaoscb	1640		1	10	1																																																	24	24			100		3	4	255	0	128	1	0	1	HighPriestLightning	1024	8	16		1	2	5	3	1		1		1							1										1		1	1			1					Mon Chaos CB	4		8																																				64	16			sorceress_chargedbolt_1			lightning																0
toadspikes	1641		19		15					2	frequency	19	increment									2	frequency	19	increment																													16	16			48				255	255	255	1	0	2	null	1024	2	16								1		1							1					1					1		1	1			1						4		8																																					1								toadspikesbolt			toadspikesnova				toadspikesbolt			toadspikesnova				0
toadspikesbolt	1642		1		1																																																					8		2	1	128	255	128	0	0	1	expansion\deathmaulerfingers	1024	8	16					3			1		1		1	2				1										1		1	1								Mon Spike Ripple	4		8																																					16			andariel_rock_1																			0
elite_viper4	1643		1		1																																																	12	12			120		5		64	255	64	0	0	1	expansion\catapultpoisonbomb	1024	10	16					3	1		1		1							1										1		1	1			1						4		1																		pois	1900	1900	1900	1900	1900	1900	2600	2600	2600	2600	2600	2600		10				80	16			succubus_msissile_1																			0
deadsidestarter	1644		19		15					1	frequency	19	increment									1	frequency	19	increment																																	4	2			255	255	255	1	0	2	null	1024	2	16								1		1							1					1							1	1									4		8																																					1	1							deadsideinitialmover							deadsideinitialmover							0
deadsideinitialmover	1645		1	44	1	36																																																24	24			2				255	255	255	1	0	2	null	1024	2	16					6			1									1					1	1		1																8																																					1											deadsidenexus							deadsidenexus				0
deadsidenexus	1646		19		15					10	frequency	0	increment									10	frequency	0	increment																																	25				255	255	255	1	0	2	null	1024	2	16								1		1							1					1							1	1									4		8																																					1	1							deadsidedelay							deadsidedelay							0
deadsideattacker	1647		1		1																																																	24	24			40		3		255	0	0	1	0	1	extra\spikefiendmamamissle	1024	1	16					3	1		1		1						15	1				1								1	1									4		8		192																																		10	32				item_gloveschain			teethexplodeyellow															0
deadsidedelay	1648		1	25	1	20																												50	range (0=skill)	1	max (0 = skill)					50	range (0=skill)	1	max (0 = skill)													1				255	255	255	1	0	2	null	1024	2	16						1		1		1							1					1					1		1	1			1						4																																							16					andariel_rock_1		boomcast				deadsideattacker							deadsideattacker				0
deadsideburst	1649		1		1																																																					11		4		128	255	0	0	0	0	CeilingChunkVanish02	1024	11	16																-60									1		1						1																																													1																						0
runeoffireburster	1650		1	51	1	45																												1	bolts	0	random path					1	bolts	0	random path													500		4	4	255	128	64	1	0	1	Gleam	1024	8	16					3	1		1		1							3					1					1		1	1			1						4		8																																					16			sorceress_fireball_1	sorceress_fireball_impact_1							praisedelay							praisedelay				0
praiseeverything	1651		1	1	1	1																												8	damage radius							7	explosions radius	1	explosions density													1				255	255	255	0	0	2	null	1024	2	16					3	1		1		1							1					1					1		1	1			1					Rune of Fire	5	2																			fire																			16				sorceress_fireball_impact_1			explodingarrowexp											fireexplosion2				0
praisedelay	1652		19		15					5	frequency	17	1/64 direction delta									5	frequency	17	1/64 direction delta																																	11				255	255	255	1	0	0	expansion\FireSpikes	1024	8	16		1		7						1							1					1					1				1		1						4		8																																					8								praiseeverything							praiseeverything							0
howlergraphic	1653		19		15					25	frequency	19	increment									25	frequency	19	increment																																	76		3	4	128	128	255	0	0	1	SoulForgeRisingSoul	1024	33	16		1	8	19	3			1		1						-50	1					1					1		1	1			1						4		8																																					1							howleranim	howlerdelay							howlerdelay							0
howlernova	1654		20		16					8	frames	2	frequency									8	frames	2	frequency																													24	24			25		2		81	81	255	0	0	1	NovaBlue	1024	12	8					3			1		1		1	4				1				1						1		1	1			1						4		8		64																																			16			sorceress_firebolt_1																			0
howleranim	1655		1		1																																																					13		3		255	0	128	0	0	0	extra\LightningGenerator	1024	13	16																							1		1								1																																													1																						0
howlerdelay	1656		1	30	1	29																												1	increment							1	increment															1				255	255	255	0	0	2	null	1024	2	16					3			1		1							1					1					1		1	1			1						4		8																																					1											howlernova							howlernova				0
poisonblow1	1657		1		1					32	Mana Use, 16ths.	11	Minimum range																																									32	32			24		2		64	255	192	0	0	0	GreaterMummyBreath	1024	24	16					3			1									1										1			1			1					Poison Stream	4		8																		mag																		32	1		82	item_glovesmetal				shock_green															0
poisonblow2	1658		1		1					32	Mana Use, 16ths.	11	Minimum range																																									32	32			24		2		64	255	192	0	0	0	GreaterMummyBreath	1024	24	16					3			1									1										1			1			1					Poison Stream	4		8																		mag																		32	1		82	item_glovesmetal				shock_green															0
firebarragespawner	1659		19		15					6	frequency	0	increment									6	frequency	0	increment																																	20				255	255	255	1	0	2	null	1024	2	16								1		1							1					1												1					4		8																																					1								firebarragedelay							firebarragedelay							0
firebarragedelay	1660		1	25	1	20																												35	range (0=skill)	2	max (0 = skill)					35	range (0=skill)	2	max (0 = skill)													1				255	255	255	1	0	2	null	1024	2	16										1							2					1					1		1	1			1						4																																						32	4											firebarragemissile							firebarragemissile				0
firebarragemissile	1661		19		1	1																1	frequency	17	increment									5	damage radius																			24	32		1000	50		3	2	255	178	64	1	0	0	FireArrowExplode2	1024	12	16		1	3	4	3	1		1		1							1										1		1	1			1					Totemic Flamefront Strike	5	2																			fire																			16			sorceress_fireball_1	sorceress_fireball_impact_1			explodingarrowexp								spazfire			fireexplosion2				0
firetickerspawner	1662		19		15					4	frequency	19	increment									4	frequency	19	increment																													2	2			125				255	255	255	1	0	2	expansion\BladeFury_C_Big	1024	7	16								1		1							1					1												1					4		8																																					1								firetickerbolt							firetickerbolt							0
