name	*name	*type	* status	szFlavorText	code	alternategfx	namestr	type	type2	compactsave	version	level	levelreq	rarity	spawnable	minac	maxac	speed	nodurability	cost	gamble cost	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	*eol
Preset Signet of Gold		Signets			zk+	elx	zkw	poti		1	0	1	0	1	1			0	1				16	1	1	0	0	0	flpeye	sigil3B			0	xxx			1	0	skeleton_cast_poison	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1	3					gold	1500					2	Signet1desc	1500	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Large Signet of Experience		Signets	Deactivated		zkr	elx	zkr	poti		1	0	1	0	1	1			0	1				16	1	1	0	0	0	flpeye	sigil6B			0	xxx			1	0	skeleton_cast_poison	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1	3											2	Signet6desc	500 + 6 * stat('level'.accr)	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Greater Signet of Gold		Signets			zkx	elx	zkx	poti		1	0	1	0	1	1			0	1				16	1	1	0	0	0	flpeye	sigil2B			0	xxx			1	0	skeleton_cast_poison	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1	3					gold	"min(stat('level'.accr)*500,stat('level'.accr)*10000-stat('gold'.accr)) "					2	Signet4desc	"min(stat('level'.accr)*500,stat('level'.accr)*10000-stat('gold'.accr)) "	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Greater Signet of Experience		Signets	Deactivated		zkg	elx	zkg	poti		1	0	1	0	1	1			0	1				16	1	1	0	0	0	flpeye	sigilX			0	xxx			1	0	skeleton_cast_poison	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1	3											2	Signet6desc	1500 + 15*stat('level'.accr)	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Signet of Skill (New)		Signets	Deactivated		!@B	elx	!@B	poti		1	0	1	0	1	1			0	1				16	1	1	0	0	0	flpeye	sigil4B			0	xxx			1	0	skeleton_cast_poison	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1	3											2	SignetGdesc	"max((1-(stat('potion_skill_cap'.accr)/3)),0)"	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Victim's Heart		Reagents			vic	gsg	vib	thng		1	100	0	0	5				0	1				16	1	1	0	0	0	flphrt	invhrt			0	xxx			0	0	item_monsterguts	14	item_monsterguts	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255	1	1			255					255	1	1			255					255					255					255	1	1			255					255					255					255					255	1	1			255					255					255	1	1			255			0	0	0	xxx	xxx			1	1		0
Meditation Candle		Reagents			mec	gsg	mec	thng		1	100	0	0	5				0	1				16	1	1	0	0	0	flpcndl	invcndl			0	xxx			0	0	item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255	1	1			255					255	1	1			255					255					255					255	1	1			255					255					255					255					255	1	1			255					255					255	1	1			255			0	0	0	xxx	xxx			1	1		0
Arcane Shard X 1		Reagents			qul	gsg	qul	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpfary1	invfary1			0	xxx			0	0	item_key	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescArcaneShard1		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Arcane Shard X 2		Reagents			qu2	gsg	qu2	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpfary2	invfary2			0	xxx			0	0	item_key	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescArcaneShard2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Arcane Shard X 3		Reagents			qu3	gsg	qu3	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpfary3	invfary3			0	xxx			0	0	item_key	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescArcaneShard3		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Arcane Shard X 4		Reagents			qu4	gsg	qu4	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpfary4	invfary4			0	xxx			0	0	item_key	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescArcaneShard4		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Arcane Crystal		Reagents			qum	gsg	qum	thng		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpfary2	gemcontainer			0	xxx			0	0	item_gem	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescArcaneCrystal		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Arcane Shard		Reagents			asx	gsg	ArSh	thng		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpfary2	invsr6			0	xxx			0	0	item_gem	12	book_read	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescArcaneShard		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Catalyst of Learning		Reagents			0o[	gsg	0o@	thng		1	100	0	0	5	1			0	1				16	1	1	0	0	0	flpjbi	catal1			0	xxx			0	0	necromancer_taint	14	necromancer_taint	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescCatalystLearning		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Catalyst of Disenchantment		Reagents			3o[	gsg	3o@	thng		1	100	0	0	5	1			0	1				16	1	1	0	0	0	flpjbi	catal2			0	xxx			0	0	necromancer_taint	14	necromancer_taint	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescCatalystEnhancement		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Catalyst of Destruction		Reagents	Deactivated		9o[	gsg	9o@	thng		1	100	0	0	5	1			0	1				16	1	1	0	0	0	flpjbi	catal3			0	xxx			0	0	necromancer_taint	14	necromancer_taint	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescCatalystDestruction		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of LC1		Info	Deactivated		slc1	bks	slc1	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollLC1		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of LC2		Info	Deactivated		slc2	bks	slc2	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollLC2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Ennead		Info	Deactivated		senn	bks	senn	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollEnnead		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Fear		Info			brc1	bks	brc1	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollBRC1		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Greed		Info			brc2	bks	brc2	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollBRC2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Contrition		Info			brc3	bks	brc3	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollBRC3		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Knowledge		Info			brc4	bks	brc4	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollBRC4		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Blood		Info			brc5	bks	brc5	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollBRC5		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Completion		Info			brc6	bks	brc6	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollBRC6		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Witch		Info			smi1	bks	smi1	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollMini1		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Scroll of Mirror		Info			smi2	bks	smi2	thng		1	0	0	0	0	0			0	1				16	1	1	0	0	0	flpscr	ChallengeScroll			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescScrollMini2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Oil of Luck		Oils			6o[	gsg	6o@	thng		1	100	0	0	5	1			0	1	10000			16	1	1	0	0	0	flppot	oil_luck			0	xxx			0	0	object_shrine_snake	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescOilLuck		0	0	0	non	0					255	1	1			255					255					255					255	1	1			255					255	1	1			255					255					255					255					255	1	1			255					255	1	1			255					255					255			0	0	0	xxx	xxx			1	1		0
Oil of Disjunction		Oils			2o[	gsg	2o@	thng		1	100	0	0	5	1			0	1	10000			16	1	1	0	0	0	flppot	oil_disjunction			0	xxx			0	0	object_shrine_snake	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescOilDisjunction		0	0	0	non	0					255	1	1			255					255					255					255	1	1			255					255	1	1			255					255					255					255					255	1	1			255					255	1	1			255					255					255			0	0	0	xxx	xxx			1	1		0
Oil of Enhancement		Oils			4o[	gsg	4o@	thng		1	100	0	0	5	1			0	1	5000			16	1	1	0	0	0	flppot	oil_enhancement			0	xxx			0	0	object_shrine_snake	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescOilEnhancement		0	0	0	non	0					255	1	1			255					255					255					255	1	1			255					255	1	1			255					255					255					255					255	1	1			255					255	1	1			255					255					255			0	0	0	xxx	xxx			1	1		0
Oil of Renewal		Oils			5o[	gsg	5o@	thng		1	100	0	0	5	1			0	1	3000			16	1	1	0	0	0	flppot	oil_renewal			0	xxx			0	0	object_shrine_snake	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescOilRenewal		0	0	0	non	0					255	1	1			255					255					255					255	1	1			255					255	1	1			255					255					255					255					255	1	1			255					255	1	1			255					255					255			0	0	0	xxx	xxx			1	1		0
Oil of Jewelcraft		Oils			7o[	gsg	7o@	thng		1	100	0	0	5	1			0	1	6000			16	1	1	0	0	0	flppot	oil_jewelcraft			0	xxx			0	0	object_shrine_snake	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescOilCraft		0	0	0	non	0					255	1	1			255					255					255					255	1	1			255					255	1	1			255					255					255					255					255	1	1			255					255	1	1			255					255					255			0	0	0	xxx	xxx			1	1		0
Oil of Absolution		Oils			8o[	gsg	8o@	thng		1	100	0	0	5				0	1				16	1	1	0	0	0	flppot	oil_absolution			0	xxx			0	0	object_shrine_snake	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255	1	1			255					255					255					255	1	1			255					255	1	1			255					255					255					255					255	1	1			255					255	1	1			255					255					255			0	0	0	xxx	xxx			1	1		0
Oil of Conjuration		Oils			ooc	gsg	OoCj	thng		1	100	0	0	5	1			0	1				16	1	1	0	0	0	flppot	oil_conjuration			0	xxx			0	0	item_potion	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescOilConjuration		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Goodberry		Skills			b@b	hp5	b@b	hpot		1	0	0	666	1	1			0	1				16	1	1	0	0	0	flprpl	cherries			0	xxx			1	0	item_monsterguts	14	item_monsterguts	0	0	5	0	1	1	0	0	0	0			0	-1												1	ItemstatsGoodberry		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx			1	1		0
Moon Icon		Skills			c@c	hp5	c@c	poti		1	0	0	0	1	1			0	1	3000			16	1	1	0	0	0	flprin	moon1			0	xxx			1	0	pack_bonk	14	pack_mana	0	0	5	0	1	1	0	0	0	0			0	-1	5					hitpoints	stat('witchberry_lifeheal'.accr)					1	DescItemstatsWitchberry		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	1	1	1	255					255			0	0	0	xxx	xxx			1	1		0
Elixir of Experience		Elixirs	Deactivated		ey2	scr	ey2	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	potgrn	invpog			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	exppot	exppot		750	item_addexperience	100					1	PotExpDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Elixir of Greed		Elixirs	Deactivated		ey3	scr	ey3	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	potyel	invpoy			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	magpot	magpot		750	item_magicbonus	100					1	PotMagDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Elixir of Wealth		Elixirs	Deactivated		ey4	scr	ey4	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpwps	invxyz			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	goldpot	goldpot		750	item_goldbonus	300					1	PotGoldDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Elixir of Adrenaline		Elixirs	RIP		ey9	scr	ey9	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpred	invpotr			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1												1	PotAdrDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Elixir of Concentration		Elixirs	Deactivated		et1	scr	et1	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	potblu	invpob			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	concpot	concpot		750	profession_duration_mod	25					1	PotConcDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Elixir of Power		Elixirs	Deactivated		0g7	scr	0g7	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpnpl	invnpl			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	elempot	elempot		0	item_allskills	5					1	PotOfPowerDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Elixir of Love		Elixirs	Deactivated		0g8	scr	0g8	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	potred	invpor			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	lovepot	lovepot		0	item_reducedprices	50					1	PotOfLoveDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Greater Elixir of Experience		Elixirs	Deactivated		0g0	scr	0g0	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	potpur	invpov			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	exppot	exppot		0	item_addexperience	150					1	PotOfExpReloadedDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Greater Elixir of Greed		Elixirs	Deactivated		0g1	scr	0g1	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	potorg	invpoo			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	magpot	magpot		0	item_magicbonus	150					1	PotOfMagReloadedDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Greater Elixir of Wealth		Elixirs	Deactivated		0g2	scr	0g2	hpot		1	100	0	0	1	1			0	1				16	1	1	0	0	0	flpwps	invxyz			0	xxx			1	0	item_potion	14	item_potion_drink	0	0	5	0	1	1	0	0	0	0			0	-1	9	goldpot	goldpot		750	item_goldbonus	600					1	PotOfGoldReloadedDesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx						0
Optical Detector		Ubercharm			a55	rda	a55	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpeye	inveye			0	xxx			0	0	item_monsterguts	14	item_monsterguts	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Azmodans Heart		Ubercharm			a56	rda	a56	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flphrt	invhrt			0	xxx			0	0	item_monsterguts	14	item_monsterguts	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Book of Akarat		Ubercharm			a57	rda	a57	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpbbk	invsbk2			0	xxx			0	0	item_book	12	item_book	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Scroll of Kings		Ubercharm			a58	rda	a58	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpscr	invscb2			0	xxx			0	0	item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Laser Focus Crystal		Ubercharm			a59	rda	a59	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpmss	invdss			0	xxx			0	0	item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Butchers Tooth		Ubercharm			a60	rda	a60	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpfang	invfang			0	xxx			0	0	item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Sacred Worldstone Key		Ubercharm			a61	rda	a61	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpkey	newsacwk			0	xxx			0	0	item_key	12	item_key	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Idol of Vanity		Ubercharm			a66	rda	a66	grtz		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpgbi	newidolofvanity			0	xxx			0	0	item_rare	12		0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
Spirit of Damnation		Ubercharm			a67	rda	a67	thng		0	100	0	0	1	1			0	1				16	1	1	0	0	0	flpsple	invsple			0	xxx			0	0	item_herb	12	item_herb	0	0	5	0	0	0	0	0	0	0			0	-1												1	DescDamnation		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx						0
