#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	type	sockettype	class
9oµ	Cube Reagent\n\orange;Catalyst of Destruction		1	1	2		0	0	0									catal3		thng		-1
s0m	Book of Summoning		1	1	2		0	0	0									summbook		summ		-1
!@4	\dgreen;Evil Eye of the Fairy Witch		1	1	2		0	0	0									evileye		thng		-1
x04	Caoi Dulra Fruit		1	1	2		0	0	0									invgmy		arad		5
22-	\red;Pearl of Wisdom	\dgrey;Location: Act 3 Swampy Pit 3\nTricky (3/8)\nDungeon Uberquest\n\n-- Death Projector --	1	1	2		0	0	0									shinieRed		thng		-1
P5+	\orange;Divine Shrine (5 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
x05	Soulstone Shard		1	1	2		0	0	0									invgmy		arae		2
D9+	\orange;Eerie Shrine (1 Charge)		1	2	2		0	0	0									@Eerie		prsh		-1
E2+	\orange;Weird Shrine (8 Charges)		1	2	2		0	0	0									@Weird		prsh		-1
45-	\red;Pearl of Wisdom	\dgrey;gems and/or runes...\nsets, uniques, sacred items, gold,\nmore of a specific item type: rares,\nIn uberquest areas you may find\n\n-- Drop Bias --	1	1	2		0	0	0									ShinieWhite		thng		-1
gsr	\purple;Ruby		1	1	2		12	0	0									invgsrc		gemr,gem2		-1
R5+	\orange;Stone Shrine (5 Charges)		1	2	2		0	0	0									@Stone		prsh		-1
p@p	\dgreen;Fleshcutter's Sigil		1	1	2		0	0	0									ring07		thng		-1
&81	\orange;Mystic Orb\nLarzuk's Round Shot	\blue;+10 Required Level\n2% Chance of Crushing Blow\nAdds Strength Bonus to Damage\n+10 to Strength\n+25% Enhanced Damage\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa,asa#		-1
52+	\orange;Mystic Orb	\blue;+2 Required Level\n3% Faster Hit Recovery\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
01-	\red;Pearl of Wisdom	\dgrey;game difficulty, experience gain and drops\nThis emulates a multiplayer game, boosting\nWhere X is a number between 1 and 8\n/players X\nPress Enter and type in the following:\n\n-- Players X --	1	1	2		0	0	0									ShinieWhite		thng		-1
5$b	\purple;Flawed Amber		1	1	2		5	0	0									invgsab		geml,gem1		-1
41+	\orange;Mystic Orb	\blue;+2 Required Level\n-1% to Enemy Fire Resistance\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
50+	\orange;Mystic Orb	\blue;+2 Required Level\n3% Faster Block Rate\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
Kx6	\red;Fire Stone	\orange;Cube with an unknown skull	1	1	2		0	0	0									fire-rune		thng		-1
Q4+	\orange;Hidden Shrine (6 Charges)		1	2	2		0	0	0									@Hidden		prsh		-1
r06	\purple;Ith Rune		1	1	2		15	0	0									invrIth		rune		-1
ne2	Amulet		1	1	2		0	0	0									invamu		amul		-1
zk#	\dgreen;Large Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningsig		poti		-1
drb	Amulet		1	1	2		0	0	0									invamu		amul		-1
&02	\orange;Mystic Orb	\blue;+2 Required Level\n+2 to Dexterity\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
yo4	\purple;Flawless Rainbow Stone		1	1	2		15	0	0									og4		gemx,gem3		-1
pa4	Amulet		1	1	2		0	0	0									invamu		amul		-1
gfy	\purple;Flawed Topaz		1	1	2		5	0	0									invgsyb		gemt,gem1		-1
&06	\orange;Mystic Orb	\blue;+2 Required Level\n+1% to Cold Spell Damage\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
#X7	Level Challenge 0		1	2	2		0	0	0									invjbi		grtz		-1
03^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
&88	\orange;Mystic Orb\nTen Pin Striker	\blue;+10 Required Level\nTarget Takes Additional Damage of 15\n15% Bonus to Attack Rating\n5% Faster Run/Walk\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa,asa#		-1
7qr	Amulet		1	1	2		0	0	0									invamu		amul		-1
R8+	\orange;Stone Shrine (2 Charges)		1	2	2		0	0	0									@Stone		prsh		-1
&41	\orange;Mystic Orb	\blue;+2 Required Level\n-1% to Enemy Fire Resistance\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
gfg	\purple;Flawed Emerald		1	1	2		5	0	0									invgsgb		geme,gem1		-1
wrb	Amulet		1	1	2		0	0	0									invamu		amul		-1
Q2+	\orange;Hidden Shrine (8 Charges)		1	2	2		0	0	0									@Hidden		prsh		-1
ass	Right Click to learn skill of your choice\nBook of Skill		2	2	2		0	0	0									invsbk	15	ques		-1
&18	\orange;Mystic Orb	\blue;+2 Required Level\n+1 to Wyrd\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa		-1
53+	\orange;Mystic Orb	\blue;+2 Required Level\nRegenerate Life +5\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
A1+	\orange;Creepy Shrine (9 Charges)		1	2	2		0	0	0									@Creepy		prsh		-1
C7+	\orange;Quiet Shrine (3 Charges)		1	2	2		0	0	0									@Quiet		prsh		-1
r12	\purple;Sol Rune		1	1	2		27	0	0									invrSol		rune		-1
F7+	\orange;Gloomy Shrine (3 Charges)		1	2	2		0	0	0									@Gloomy		prsh		-1
gzv	\purple;Flawless Amethyst		1	1	2		15	0	0									invgsvd		gema,gem3		-1
ba4	Amulet		1	1	2		0	0	0									invamu		amul		-1
#X1	\red;Token of Suffering	\orange;Usable for powerful recipes\n\orange;Secret Reagent!	1	1	2		0	0	0									newsignet1		thng		-1
9xf	Amulet		1	1	2		0	0	0									invamu		amul		-1
5$e	\purple;Perfect Amber		1	1	2		18	0	0									invgsae		geml,gem4		-1
x@x	The Glorious Book of Median		1	1	2		0	0	0									invsbk2		grtz		-1
J4+	\orange;Sacred Shrine (6 Charges)		1	2	2		0	0	0									@Sacred		prsh		-1
Kx2	\red;Magic Stone	\orange;Cube with an unknown skull	1	1	2		0	0	0									magic-rune		thng		-1
r19	\purple;Fal Rune		1	1	2		41	0	0									invrFal		rune		-1
&09	\orange;Mystic Orb	\blue;+2 Required Level\n+1% to Physical/Magic Spell Damage\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
r62	\grey;Secret Rune\n\purple;Ice Rune		1	1	2		100	0	0									cold-rune		xrun		-1
dr2	Amulet		1	1	2		0	0	0									invamu		amul		-1
&71	\orange;Mystic Orb\nMarksman's Eye	\blue;+10 Required Level\n2% Bonus to Dexterity\n10% Bonus to Attack Rating\n+5 to Minimum Damage\n5% Increased Attack Speed\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa,asa#		-1
L5+	\orange;Mysterious Shrine (5 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
az!	Fool's Gold		1	1	2		0	0	0									invgldm		grtz		-1
gsw	\purple;Diamond		1	1	2		12	0	0									invgswc		gemd,gem2		-1
17^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
qll	Quill		1	1	2		0	0	0									invquil		body		-1
M5+	\orange;Spiritual Shrine (5 Charges)		1	2	2		0	0	0									@Spiritual		prsh		-1
ame	Amulet		1	1	2		0	0	0									invamu		amul		-1
&70	\orange;Mystic Orb\nThe Endless Light	\blue;+10 Required Level\n+100 Defense\nTotal Character Defense Plus 3%\n-3% to All Enemy Resistances\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa,asa#		-1
hp1	Minor Healing Potion	Regenerates 100% Life in 10 seconds	1	1	2		0	0	0									invhp1		hpot		-1
hp5	Super Healing Potion	Regenerates 100% Life in 6 seconds	1	1	2		0	0	0									invhp5		hpot		-1
m@m	\dgreen;Spinecracker's Sigil		1	1	2		0	0	0									ring03		thng		-1
42-	\red;Pearl of Wisdom	\dgrey;modsbylaz.hugelaser.com\nconsult the information on the website\nchallenges, items and more,\nIf you want to learn about uberlevels,\n\n-- Documentation --	1	1	2		0	0	0									ShinieWhite		thng		-1
x07	Nexus Crystal		1	1	2		0	0	0									invgmy		arag		1
9$c	\purple;Bloodstone		1	1	2		12	0	0									invgscc		gemp,gem2		-1
27-	\red;Pearl of Wisdom	\dgrey;Location: Act 1 The Hole 2\nEasy (1/8)\nSummoning Uberquest\n\n-- The Butcher --	1	1	2		0	0	0									shiniePurple		thng		-1
L2+	\orange;Mysterious Shrine (8 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
ces	Amulet		1	1	2		0	0	0									invamu		amul		-1
A6+	\orange;Creepy Shrine (4 Charges)		1	2	2		0	0	0									@Creepy		prsh		-1
r47	\purple;Xar Rune		1	1	2		100	0	0									r-a-18		rune		-1
gfv	\purple;Flawed Amethyst		1	1	2		5	0	0									invgsvb		gema,gem1		-1
32-	\red;Pearl of Wisdom	\dgrey;Location: Act 1 Tower Cellar\nExtreme (6/8)\nSummoning Uberquest\n\n-- Legacy of Blood --	1	1	2		0	0	0									shiniePurple		thng		-1
zkd	\dgreen;Greater Signet of Gold	Right-click: Gold in Bank:	1	1	2		0	0	0									sigil2B		poti		-1
r10	\purple;Thul Rune		1	1	2		23	0	0									invrThul		rune		-1
pad	Amulet		1	1	2		0	0	0									invamu		amul		-1
>.<	\gold;Character Orb\blue;	\orange;items might have interesting effects!\blue;\n\orange;Cubing this charm with different\blue;	2	2	2		0	0	0									newcharorxb		grtz		-1
pa2	Amulet		1	1	2		0	0	0									invamu		amul		-1
Q1+	\orange;Hidden Shrine (9 Charges)		1	2	2		0	0	0									@Hidden		prsh		-1
04+	\orange;Mystic Orb	\blue;+2 Required Level\n+2 to Vitality\n\white;Cube with Item to Add Bonus	1	1	2		0	0	0									orb_any		asaa		-1
Q7+	\orange;Hidden Shrine (3 Charges)		1	2	2		0	0	0									@Hidden		prsh		-1
22+	\orange;Mystic Orb	\blue;+2 Required Level\nCold Resist +6%\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
@##	\gold;Deity's Bow	\orange; unique recipes to unleash Divine Power\n\orange; This blessed bow might be used for	2	3	2		0	0	0									newathuluabow		thng		-1
`^#	\gold;Mystic Shard	\red;Required Gambles: 50 (max)\n\n\orange;Chest has been resetted!\nThe recipe won't work if your Trader's\nCube this item with your Trader's Chest!\n	1	1	2		0	0	0									chrysaor		thng		-1
36+	\orange;Mystic Orb	\blue;+2 Required Level\n+15% Enhanced Damage\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
R4+	\orange;Stone Shrine (6 Charges)		1	2	2		0	0	0									@Stone		prsh		-1
gpw	\purple;Perfect Diamond		1	1	2		18	0	0									invgswe		gemd,gem4		-1
J6+	\orange;Sacred Shrine (4 Charges)		1	2	2		0	0	0									@Sacred		prsh		-1
`^`	Trader's Chest	\red;Cube the chest with a Skull to reset stats!\n\orange;stats but it will lower other stats in exchange!\nThis mighty chest allows you to increase certain\gold;	1	1	2		120	0	0									foolsbox		grtz		-1
&51	\orange;Mystic Orb	\blue;+2 Required Level\n5% Faster Run/Walk\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
r27	\purple;Ohm Rune		1	1	2		57	0	0									invrOhm		rune		-1
F8+	\orange;Gloomy Shrine (2 Charges)		1	2	2		0	0	0									@Gloomy		prsh		-1
T6+	\orange;Cryptic Shrine (4 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
&86	\orange;Mystic Orb\nOrb of Annihilation	\blue;+10 Required Level\n2% Bonus to Energy\n+5% to Physical/Magic Spell Damage\n5% Chance to cast level 1 Detonate on Attack\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa,asa#		-1
&53	\orange;Mystic Orb	\blue;+2 Required Level\nRegenerate Life +5\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
P1+	\orange;Divine Shrine (9 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
34-	\red;Pearl of Wisdom	\dgrey;Location: ???\nUnknown Difficulty (?/8)\nSummoning Uberquest\n\n-- Inarius' Revenge (hidden) --	1	1	2		0	0	0									shiniePurple		thng		-1
7oµ	Cube Reagent\n\orange;Oil of Craft		1	1	2		0	0	0									oil_jewelcraft		thng		-1
9wb	Amulet		1	1	2		0	0	0									invamu		amul		-1
g$c	\purple;Onyx		1	1	2		12	0	0									invgsoc		gemq,gem2		-1
K4+	\orange;Shimmering Shrine (6 Charges)		1	2	2		0	0	0									@Shimmering		prsh		-1
r09	\purple;Ort Rune		1	1	2		21	0	0									invrOrt		rune		-1
bxt	\orange;Kabraxis Trophy	Cube with the Soul of Kabraxis...	1	1	2		0	0	0									kKabraxis		thng		-1
r48	\purple;Nih Rune		1	1	2		100	0	0									r-a-01		rune		-1
7$c	\purple;Turquoise		1	1	2		12	0	0									invgstc		gemo,gem2		-1
K5+	\orange;Shimmering Shrine (5 Charges)		1	2	2		0	0	0									@Shimmering		prsh		-1
G2+	\orange;Tainted Shrine (8 Charges)		1	2	2		0	0	0									@Tainted		prsh		-1
D5+	\orange;Eerie Shrine (5 Charges)		1	2	2		0	0	0									@Eerie		prsh		-1
39-	\red;Pearl of Wisdom	\dgrey;Location: Act 2 Stony Tomb 2\nVery Hard (5/8)\nUberlevel\n\n-- Fauztinville --	1	1	2		0	0	0									shinieGreen		thng		-1
F0+	\orange;Gloomy Shrine (10 Charges)		1	2	2		0	0	0									@Gloomy		prsh,sh10		-1
pa3	Amulet		1	1	2		0	0	0									invamu		amul		-1
skc	\purple;Chipped Skull		1	1	2		1	0	0									invskc		gemz,gem0		-1
&38	\orange;Mystic Orb	\blue;+2 Required Level\nAdds Stun Attack: 0.2 seconds\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
r14	\purple;Dol Rune		1	1	2		31	0	0									invrDol		rune		-1
mp1	Minor Mana Potion	Mana Regeneration +50% for 10 seconds	1	1	2		0	0	0									invmp1		mpot		-1
#X9	\orange;Gift Box	Enjoy your gifts!\nPut in the Horardric Cube and click Transmute!	2	2	2		0	0	0									reagentreward		thng		-1
r16	\purple;Io Rune		1	1	2		35	0	0									invrIo		rune		-1
T2+	\orange;Cryptic Shrine (8 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
u@v	for an upgrade!\nSee the documentation\nYou're not cool enough!\n\gold;Poser!		1	1	2		0	0	0									redgem		thng		-1
H5+	\orange;Fascinating Shrine (5 Charges)		1	2	2		0	0	0									@Fascinating		prsh		-1
N7+	\orange;Magical Shrine (3 Charges)		1	2	2		0	0	0									@Magical		prsh		-1
24-	\red;Pearl of Wisdom	\dgrey;Location: Act 3 Ruined Fane\nVery Hard (5/8)\nDungeon Uberquest\n\n-- Rathma Square --	1	1	2		0	0	0									shinieRed		thng		-1
96-	\red;Pearl of Wisdom	\dgrey;are not prepared, level up some more!\n120 and can drop the best items. If you\nultimate challenge. All monsters are level\nTerror difficulty. Destruction awaits, the\nCongratulations! You defeated Baal on\n\n-- Eve of Destruction --	1	1	2		0	0	0									ShinieWhite		thng		-1
r20	\purple;Lem Rune		1	1	2		43	0	0									invrLem		rune		-1
N0+	\orange;Magical Shrine (10 Charges)		1	2	2		0	0	0									@Magical		prsh,sh10		-1
ab!	Astrogha's Venom Stinger		1	1	2		0	0	0									invtail		grtz		-1
12^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
dr8	Amulet		1	1	2		0	0	0									invamu		amul		-1
ne6	Amulet		1	1	2		0	0	0									invamu		amul		-1
27+	\orange;Mystic Orb	\blue;+2 Required Level\nTotal Character Defense Plus 2%\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
55+	\orange;Mystic Orb	\blue;+2 Required Level\n1% Chance to cast level 1 Teleport when Struck\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
skz	\purple;Perfect Skull		1	1	2		18	0	0									invskz		gemz,gem4		-1
tr1	Horadric Scroll		2	2	2		0	0	0									invhscr	10	ques		-1
B3+	\orange;Abandoned Shrine (7 Charges)		1	2	2		0	0	0									@Abandoned		prsh		-1
B0+	\orange;Abandoned Shrine (10 Charges)		1	2	2		0	0	0									@Abandoned		prsh,sh10		-1
adi	By Richard Knaak\nLegacy of Blood		1	1	2		0	0	0									invhscr2		grtz		-1
04-	\red;Pearl of Wisdom	\dgrey;treasures on Destruction difficulty.\nseek them out, for they hide legendary\nworld. Powerful heroes may want to\nspecial areas scattered throughout the\nDungeon uberquests are small but difficult\n\n-- Dungeon Uberquests --	1	1	2		0	0	0									ShinieWhite		thng		-1
ba8	Amulet		1	1	2		0	0	0									invamu		amul		-1
mpf	FLYING POLAR BUFFALO ERROR		1	1	2		0	0	0									invbpl		mpot		-1
a59	Laser Focus Crystal		1	1	2		0	0	0									invdss		grtz		-1
9lw	Amulet		1	1	2		0	0	0									invamu		amul		-1
L6+	\orange;Mysterious Shrine (4 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
µ08	\orange;Cathedral of Vanity Trophy	Cube with the Idol of Vanity...	1	1	2		0	0	0									kCoVan		thng		-1
hrn	Horn		1	1	2		0	0	0									invhorn		body		-1
||_	\grey;Cube Reagent\n\orange;Cursed Crystal		1	1	2		0	0	0									green_gem		thng		-1
q@q	\dgreen;Bonehexer's Sigil		1	1	2		0	0	0									ring09		thng		-1
scz	Scalp		1	1	2		0	0	0									invscp		body		-1
µ05	\orange;Kingdom of Shadow Trophy	Cube with the Eternal Bone Pile...	1	1	2		0	0	0									kUreh		thng		-1
ne1	Amulet		1	1	2		0	0	0									invamu		amul		-1
r34	\purple;Sha Rune		1	1	2		72	0	0									r-a-05		rune		-1
gsg	\purple;Emerald		1	1	2		12	0	0									invgsgc		geme,gem2		-1
z5+	\orange;Mystic Orb	\blue;+2 Required Level\n+1 to Summon Bane Monster\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa		-1
E3+	\orange;Weird Shrine (7 Charges)		1	2	2		0	0	0									@Weird		prsh		-1
vip	Top of the Horadric Staff		1	1	2		0	0	0									invvip	10	amul		-1
r03	\purple;Tir Rune		1	1	2		13	0	0									invrTir		rune		-1
49+	\orange;Mystic Orb	\blue;+2 Required Level\n10% Damage Reflected\n\white;Cube with Any Armor to Add Bonus	1	1	2		0	0	0									orb_armo		asaa		-1
M9+	\orange;Spiritual Shrine (1 Charge)		1	2	2		0	0	0									@Spiritual		prsh		-1
!@3	\dgreen;Evil Eye of the Glowing Blob		1	1	2		0	0	0									evileye		thng		-1
zkc	\dgreen;Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									sigil1B		poti		-1
r33	\purple;Zod Rune		1	1	2		69	0	0									invrZod		rune		-1
bae	Amulet		1	1	2		0	0	0									invamu		amul		-1
#X4	\red;Token of Terror	\orange;Usable for powerful recipes\n\orange;Secret Reagent!	1	1	2		0	0	0									newtokenofter		thng		-1
!@B	\dgreen;Signet of Skill	Right-click: Free Skill Points:	1	1	2		0	0	0									sigil4B		poti		-1
&19	\orange;Mystic Orb	\blue;+2 Required Level\n+25 Defense\n\white;Cube with Ring/Amulet to Add Bonus	1	1	2		0	0	0									orb_misc		asaa		-1
drd	Amulet		1	1	2		0	0	0									invamu		amul		-1
aq!	Silver Seal of Ureh		1	1	2		0	0	0									invrin		grtz		-1
&34	\orange;Mystic Orb	\blue;+2 Required Level\n1% Chance to cast level 3 Celerity on Attack\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
!@c	\red;Pearl of Wisdom	\dgrey;by any attack!\ncost. It causes you to shatter when struck\nshardspawn should be avoided at all\nThe energy rune left behind by a destroyed\n\n-- Baal --	1	1	2		0	0	0									ShinieBlue		thng		-1
rps	FLYING POLAR BUFFALO ERROR		1	1	2	1	0	0	0									invrps		hpot		-1
aqv	Arrow Quiver		1	3	2	1	0	0	0									invqvr		bowq	2	-1
µ13	\orange;MCS Trophy	Cube with the Cold Fusion Schematics...	1	1	2		0	0	0									kVizjun		thng		-1
A3+	\orange;Creepy Shrine (7 Charges)		1	2	2		0	0	0									@Creepy		prsh		-1
I0+	\orange;Ornate Shrine (10 Charges)		1	2	2		0	0	0									@Ornate		prsh,sh10		-1
S5+	\orange;Religious Shrine (5 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
rpl	FLYING POLAR BUFFALO ERROR		1	1	2	1	0	0	0									invrpl		hpot		-1
isc	Scroll of Identify		1	1	2		0	0	0									invrsc		scro		-1
&61	\orange;Mystic Orb	\blue;+2 Required Level\n+10 Mana on Striking in Melee\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
M2+	\orange;Spiritual Shrine (8 Charges)		1	2	2		0	0	0									@Spiritual		prsh		-1
bks	Scroll of Inifuss		2	2	2		0	0	0									invscb	5	ques		-1
voi2	\purple;Scroll of Sloth		1	1	2		0	0	0									invrsc		thng		-1
r32	\purple;Cham Rune		1	1	2		67	0	0									invrCham		rune		-1
L7+	\orange;Mysterious Shrine (3 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
a67	Congratulations. You got it\nSpirit of Damnation		1	1	2		0	0	0									invsple		grtz		-1
qus	Cube Reagent (1/4)\n\orange;Regular Arcane Crystal		1	1	2		0	0	0									pearl4		thng		-1
H9+	\orange;Fascinating Shrine (1 Charge)		1	2	2		0	0	0									@Fascinating		prsh		-1
T1+	\orange;Cryptic Shrine (9 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
0g5	\red;Elixir of Greater Energy	PotLtngReloadedDesc	1	1	2		0	0	0									invxyz		hpot		-1
F1+	\orange;Gloomy Shrine (9 Charges)		1	2	2		0	0	0									@Gloomy		prsh		-1
B4+	\orange;Abandoned Shrine (6 Charges)		1	2	2		0	0	0									@Abandoned		prsh		-1
am2	Amulet		1	1	2		0	0	0									invamu		amul		-1
0g3	\red;Elixir of Greater Strength	PotFireReloadedDesc	1	1	2		0	0	0									invxyz		hpot		-1
brx	\red;Scroll of Kabraxis	\orange;lord Kabraxis within the Chaos Sanctuary\nto break the shackles that bind the demon\nUse the enchantments of Vizjerei mage Vheran	2	2	2		120	0	0									braxiscroll		thng		-1
0g1	\red;Elixir of Greater Greed	+350% Magic Find for 60 seconds	1	1	2		0	0	0									invpoo		hpot		-1
dra	Amulet		1	1	2		0	0	0									invamu		amul		-1
7$e	\purple;Perfect Turquoise		1	1	2		18	0	0									invgste		gemo,gem4		-1
ob4	Amulet		1	1	2		0	0	0									invamu		amul		-1
ob8	Amulet		1	1	2		0	0	0									invamu		amul		-1
am9	Amulet		1	1	2		0	0	0									invamu		amul		-1
#X5	\red;Token of Destruction	\orange;Usable for powerful recipes\n\orange;Secret Reagent!	1	1	2		0	0	0									newsignet5		thng		-1
glw	\purple;Flawless Diamond		1	1	2		15	0	0									invgswd		gemd,gem3		-1
F6+	\orange;Gloomy Shrine (4 Charges)		1	2	2		0	0	0									@Gloomy		prsh		-1
skr	Amulet		1	1	2		0	0	0									invamu		amul		-1
w@w	Cold Fusion Schematics		1	1	2		0	0	0									invhscr2		grtz		-1
07^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points:	1	1	2		0	0	0									newlearningFTW		poti		-1
#X8	\red;Instructions\nLevel Challenge 0	\orange;Cube this item with two Town Portal Scrolls!\n---\nresult in devastating results. \nAny kind of twinking or help/innates will\nMake sure your character is fresh started!\nDifficulty: HARD\nRequired Level: 1	1	2	2		0	0	0									invjbi		thng		-1
dr6	Amulet		1	1	2		0	0	0									invamu		amul		-1
yo2	\purple;Flawed Rainbow Stone		1	1	2		5	0	0									og2		gemx,gem1		-1
\\5	\purple;Great Ruby		1	1	2		0	0	0									invgsre		thng		-1
20-	\red;Pearl of Wisdom	\dgrey;Location: Act 2 Ancient Tunnels\nEasy (1/8)\nDungeon Uberquest\n\n-- Creature of Flame --	1	1	2		0	0	0									shinieRed		thng		-1
eo7	\red;Elixir of Fire	Fire Spell Damage +50% for 60 seconds	1	1	2		0	0	0									invxyz		hpot		-1
0u1	Hammer of the Taan Judges		1	2	2		0	0	0									invhmr		grtz		-1
D2+	\orange;Eerie Shrine (8 Charges)		1	2	2		0	0	0									@Eerie		prsh		-1
gpb	\purple;Perfect Sapphire		1	1	2		18	0	0									invgsbe		gems,gem4		-1
voi6	\purple;Scroll of Lust		1	1	2		0	0	0									invrsc		thng		-1
S3+	\orange;Religious Shrine (7 Charges)		1	2	2		0	0	0									jbscross		prsh		-1
&59	\orange;Mystic Orb	\blue;+2 Required Level\nLuck Trial\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
H8+	\orange;Fascinating Shrine (2 Charges)		1	2	2		0	0	0									@Fascinating		prsh		-1
obd	Amulet		1	1	2		0	0	0									invamu		amul		-1
65+	\orange;Mystic Orb	\blue;+2 Required Level\n3% Increased Attack Speed\n\white;Cube with Any Weapon to Add Bonus	1	1	2		0	0	0									orb_weap		asaa		-1
K0+	\orange;Shimmering Shrine (10 Charges)		1	2	2		0	0	0									@Shimmering		prsh,sh10		-1
hp4	Greater Healing Potion	Regenerates 100% Life in 7 seconds	1	1	2		0	0	0									invhp4		hpot		-1
30-	\red;Pearl of Wisdom	\dgrey;Location: Act 3 Kurast Causeway\nHard (4/8)\nSummoning Uberquest\n\n-- Akarat --	1	1	2		0	0	0									shiniePurple		thng		-1
